	gene_symbol
LASP1	LASP1
LAT2	LAT2
LATS1	LATS1
LATS2	LATS2
LAX1	LAX1
LBH	LBH
LBR	LBR
LCAT	LCAT
LCK	LCK
LCLAT1	LCLAT1
LCMT1	LCMT1
LCMT2	LCMT2
LCN8	LCN8
LCNL1	LCNL1
LCOR	LCOR
LCORL	LCORL
LCP1	LCP1
LCP2	LCP2
LDAH	LDAH
LDB1	LDB1
LDB2	LDB2
LDHA	LDHA
LDHAL6A	LDHAL6A
LDHB	LDHB
LDHC	LDHC
LDLR	LDLR
LDLRAD3	LDLRAD3
LDLRAD4	LDLRAD4
LDLRAP1	LDLRAP1
LDOC1	LDOC1
LEAP2	LEAP2
LEF1	LEF1
LEKR1	LEKR1
LEMD2	LEMD2
LEMD3	LEMD3
LENG1	LENG1
LENG8	LENG8
LEO1	LEO1
LEPR	LEPR
LEPROT	LEPROT
LEPROTL1	LEPROTL1
LETM1	LETM1
LETM2	LETM2
LETMD1	LETMD1
LFNG	LFNG
LGALS1	LGALS1
LGALS12	LGALS12
LGALS2	LGALS2
LGALS3	LGALS3
LGALS3BP	LGALS3BP
LGALS8	LGALS8
LGALS9	LGALS9
LGALS9B	LGALS9B
LGALS9C	LGALS9C
LGALSL	LGALSL
LGMN	LGMN
LGR6	LGR6
LHFPL2	LHFPL2
LHFPL3	LHFPL3
LHFPL4	LHFPL4
LHPP	LHPP
LHX4	LHX4
LIAS	LIAS
LIG1	LIG1
LIG3	LIG3
LIG4	LIG4
LILRA1	LILRA1
LILRA2	LILRA2
LILRA5	LILRA5
LILRA6	LILRA6
LILRB1	LILRB1
LILRB2	LILRB2
LILRB3	LILRB3
LILRB4	LILRB4
LILRB5	LILRB5
LIM2	LIM2
LIMA1	LIMA1
LIMD1	LIMD1
LIMK1	LIMK1
LIMK2	LIMK2
LIMS1	LIMS1
LIMS2	LIMS2
LIMS3	LIMS3
LIN52	LIN52
LIN54	LIN54
LIN7A	LIN7A
LIN7B	LIN7B
LIN7C	LIN7C
LIN9	LIN9
LINC00106	LINC00106
LINC00167	LINC00167
LINC00239	LINC00239
LINC00243	LINC00243
LINC002481	LINC002481
LINC00265	LINC00265
LINC00278	LINC00278
LINC00299	LINC00299
LINC00309	LINC00309
LINC00324	LINC00324
LINC00342	LINC00342
LINC00402	LINC00402
LINC00426	LINC00426
LINC00467	LINC00467
LINC00470	LINC00470
LINC00476	LINC00476
LINC00482	LINC00482
LINC00513	LINC00513
LINC00528	LINC00528
LINC00539	LINC00539
LINC00544	LINC00544
LINC00623	LINC00623
LINC00630	LINC00630
LINC00653	LINC00653
LINC00662	LINC00662
LINC00663	LINC00663
LINC00665	LINC00665
LINC00667	LINC00667
LINC00672	LINC00672
LINC00847	LINC00847
LINC00861	LINC00861
LINC00877	LINC00877
LINC00886	LINC00886
LINC00891	LINC00891
LINC00909	LINC00909
LINC00910	LINC00910
LINC00920	LINC00920
LINC00921	LINC00921
LINC00926	LINC00926
LINC00937	LINC00937
LINC00944	LINC00944
LINC00954	LINC00954
LINC00957	LINC00957
LINC00987	LINC00987
LINC00996	LINC00996
LINC01001	LINC01001
LINC01003	LINC01003
LINC01006	LINC01006
LINC01011	LINC01011
LINC01023	LINC01023
LINC01126	LINC01126
LINC01136	LINC01136
LINC01146	LINC01146
LINC01184	LINC01184
LINC01215	LINC01215
LINC01220	LINC01220
LINC01242	LINC01242
LINC01252	LINC01252
LINC01291	LINC01291
LINC01303	LINC01303
LINC01353	LINC01353
LINC01355	LINC01355
LINC01410	LINC01410
LINC01422	LINC01422
LINC01431	LINC01431
LINC01465	LINC01465
LINC01473	LINC01473
LINC01503	LINC01503
LINC01504	LINC01504
LINC01505	LINC01505
LINC01506	LINC01506
LINC01521	LINC01521
LINC01534	LINC01534
LINC01550	LINC01550
LINC01560	LINC01560
LINC01569	LINC01569
LINC01588	LINC01588
LINC01597	LINC01597
LINC01637	LINC01637
LINC01678	LINC01678
LINC01679	LINC01679
LINC01684	LINC01684
LINC01715	LINC01715
LINC01719	LINC01719
LINC01725	LINC01725
LINC01727	LINC01727
LINC01772	LINC01772
LINC01781	LINC01781
LINC01792	LINC01792
LINC01806	LINC01806
LINC01841	LINC01841
LINC01857	LINC01857
LINC01871	LINC01871
LINC01891	LINC01891
LINC01934	LINC01934
LINC01943	LINC01943
LINC01963	LINC01963
LINC02001	LINC02001
LINC02019	LINC02019
LINC02035	LINC02035
LINC02062	LINC02062
LINC02067	LINC02067
LINC02076	LINC02076
LINC02084	LINC02084
LINC02085	LINC02085
LINC02207	LINC02207
LINC02211	LINC02211
LINC02256	LINC02256
LINC02265	LINC02265
LINC02273	LINC02273
LINC02284	LINC02284
LINC02285	LINC02285
LINC02307	LINC02307
LINC02328	LINC02328
LINC02345	LINC02345
LINC02352	LINC02352
LINC02361	LINC02361
LINC02384	LINC02384
LINC02422	LINC02422
LINC02432	LINC02432
LINC02446	LINC02446
LINC02447	LINC02447
LINC02482	LINC02482
LINC02536	LINC02536
LINC02604	LINC02604
LINC02611	LINC02611
LINC02637	LINC02637
LINC02648	LINC02648
LINC02649	LINC02649
LINGO3	LINGO3
LINS1	LINS1
LIPA	LIPA
LIPE	LIPE
LIPN	LIPN
LIPT2	LIPT2
LITAF	LITAF
LIX1	LIX1
LIX1L	LIX1L
LKAAEAR1	LKAAEAR1
LLGL2	LLGL2
LLPH	LLPH
LMAN1	LMAN1
LMAN2	LMAN2
LMAN2L	LMAN2L
LMBR1	LMBR1
LMBR1L	LMBR1L
LMBRD1	LMBRD1
LMBRD2	LMBRD2
LMF1	LMF1
LMF2	LMF2
LMLN	LMLN
LMNA	LMNA
LMNB1	LMNB1
LMNB2	LMNB2
LMO2	LMO2
LMO4	LMO4
LMO7	LMO7
LMOD3	LMOD3
LMTK2	LMTK2
LNPEP	LNPEP
LNPK	LNPK
LNX2	LNX2
LOH12CR2	LOH12CR2
LONP1	LONP1
LONP2	LONP2
LONRF1	LONRF1
LONRF3	LONRF3
LOXL2	LOXL2
LPAR2	LPAR2
LPAR5	LPAR5
LPAR6	LPAR6
LPCAT1	LPCAT1
LPCAT2	LPCAT2
LPCAT3	LPCAT3
LPCAT4	LPCAT4
LPGAT1	LPGAT1
LPIN1	LPIN1
LPIN2	LPIN2
LPL	LPL
LPP	LPP
LPXN	LPXN
LRBA	LRBA
LRCH1	LRCH1
LRCH3	LRCH3
LRFN1	LRFN1
LRFN3	LRFN3
LRIF1	LRIF1
LRIG1	LRIG1
LRIG2	LRIG2
LRMDA	LRMDA
LRMP	LRMP
LRP1	LRP1
LRP10	LRP10
LRP2BP	LRP2BP
LRP3	LRP3
LRP5L	LRP5L
LRP6	LRP6
LRP8	LRP8
LRPAP1	LRPAP1
LRPPRC	LRPPRC
LRR1	LRR1
LRRC1	LRRC1
LRRC10B	LRRC10B
LRRC14	LRRC14
LRRC23	LRRC23
LRRC25	LRRC25
LRRC27	LRRC27
LRRC28	LRRC28
LRRC29	LRRC29
LRRC34	LRRC34
LRRC37A	LRRC37A
LRRC37A2	LRRC37A2
LRRC37A3	LRRC37A3
LRRC37B	LRRC37B
LRRC39	LRRC39
LRRC4	LRRC4
LRRC40	LRRC40
LRRC41	LRRC41
LRRC42	LRRC42
LRRC45	LRRC45
LRRC47	LRRC47
LRRC56	LRRC56
LRRC57	LRRC57
LRRC58	LRRC58
LRRC59	LRRC59
LRRC6	LRRC6
LRRC61	LRRC61
LRRC69	LRRC69
LRRC7	LRRC7
LRRC8A	LRRC8A
LRRC8B	LRRC8B
LRRC8C	LRRC8C
LRRCC1	LRRCC1
LRRFIP1	LRRFIP1
LRRFIP2	LRRFIP2
LRRK1	LRRK1
LRRK2	LRRK2
LRRN3	LRRN3
LRRTM2	LRRTM2
LRSAM1	LRSAM1
LRTOMT	LRTOMT
LRWD1	LRWD1
LSAMP	LSAMP
LSG1	LSG1
LSM1	LSM1
LSM10	LSM10
LSM11	LSM11
LSM12	LSM12
LSM14A	LSM14A
LSM14B	LSM14B
LSM2	LSM2
LSM3	LSM3
LSM5	LSM5
LSM6	LSM6
LSM7	LSM7
LSM8	LSM8
LSP1	LSP1
LSR	LSR
LSS	LSS
LST1	LST1
LTA	LTA
LTA4H	LTA4H
LTB	LTB
LTB4R	LTB4R
LTBP1	LTBP1
LTBP3	LTBP3
LTBP4	LTBP4
LTBR	LTBR
LTK	LTK
LTN1	LTN1
LTO1	LTO1
LTV1	LTV1
LUC7L	LUC7L
LUC7L2	LUC7L2
LUC7L3	LUC7L3
LUZP1	LUZP1
LXN	LXN
LY6E	LY6E
LY6G5C	LY6G5C
LY75-CD302	LY75-CD302
LY86	LY86
LY9	LY9
LY96	LY96
LYAR	LYAR
LYG2	LYG2
LYL1	LYL1
LYN	LYN
LYNX1-SLURP2	LYNX1-SLURP2
LYPD3	LYPD3
LYPLA1	LYPLA1
LYPLA2	LYPLA2
LYPLAL1	LYPLAL1
LYRM1	LYRM1
LYRM2	LYRM2
LYRM4	LYRM4
LYRM7	LYRM7
LYSMD1	LYSMD1
LYSMD2	LYSMD2
LYSMD3	LYSMD3
LYSMD4	LYSMD4
LYST	LYST
LYVE1	LYVE1
LYZ	LYZ
LZIC	LZIC
LZTFL1	LZTFL1
LZTS2	LZTS2
M6PR	M6PR
MACF1	MACF1
MACO1	MACO1
MACROD1	MACROD1
MACROD2	MACROD2
MAD1L1	MAD1L1
MAD2L1	MAD2L1
MAD2L1BP	MAD2L1BP
MAD2L2	MAD2L2
MADD	MADD
MAEA	MAEA
MAF	MAF
MAF1	MAF1
MAFB	MAFB
MAFF	MAFF
MAGED1	MAGED1
MAGED2	MAGED2
MAGEE1	MAGEE1
MAGEF1	MAGEF1
MAGEH1	MAGEH1
MAGI3	MAGI3
MAGIX	MAGIX
MAGOH	MAGOH
MAGOHB	MAGOHB
MAGT1	MAGT1
MAIP1	MAIP1
MAK	MAK
MAK16	MAK16
MAL	MAL
MALAT1	MALAT1
MALSU1	MALSU1
MALT1	MALT1
MAMDC2	MAMDC2
MAML1	MAML1
MAML2	MAML2
MAML3	MAML3
MAN1A1	MAN1A1
MAN1A2	MAN1A2
MAN1B1	MAN1B1
MAN1C1	MAN1C1
MAN2A1	MAN2A1
MAN2A2	MAN2A2
MAN2B1	MAN2B1
MAN2B2	MAN2B2
MAN2C1	MAN2C1
MANBA	MANBA
MANBAL	MANBAL
MANEA	MANEA
MANF	MANF
MAP10	MAP10
MAP1A	MAP1A
MAP1B	MAP1B
MAP1LC3A	MAP1LC3A
MAP1LC3B	MAP1LC3B
MAP1LC3B2	MAP1LC3B2
MAP1S	MAP1S
MAP2K1	MAP2K1
MAP2K2	MAP2K2
MAP2K3	MAP2K3
MAP2K4	MAP2K4
MAP2K5	MAP2K5
MAP2K6	MAP2K6
MAP2K7	MAP2K7
MAP3K1	MAP3K1
MAP3K10	MAP3K10
MAP3K11	MAP3K11
MAP3K12	MAP3K12
MAP3K13	MAP3K13
MAP3K14	MAP3K14
MAP3K15	MAP3K15
MAP3K2	MAP3K2
MAP3K2-DT	MAP3K2-DT
MAP3K20	MAP3K20
MAP3K21	MAP3K21
MAP3K3	MAP3K3
MAP3K4	MAP3K4
MAP3K5	MAP3K5
MAP3K6	MAP3K6
MAP3K7	MAP3K7
MAP3K7CL	MAP3K7CL
MAP3K8	MAP3K8
MAP3K9	MAP3K9
MAP4	MAP4
MAP4K1	MAP4K1
MAP4K2	MAP4K2
MAP4K3	MAP4K3
MAP4K4	MAP4K4
MAP4K5	MAP4K5
MAP7	MAP7
MAP7D1	MAP7D1
MAP7D3	MAP7D3
MAP9	MAP9
MAPK1	MAPK1
MAPK10	MAPK10
MAPK13	MAPK13
MAPK14	MAPK14
MAPK1IP1L	MAPK1IP1L
MAPK3	MAPK3
MAPK6	MAPK6
MAPK7	MAPK7
MAPK8	MAPK8
MAPK8IP3	MAPK8IP3
MAPK9	MAPK9
MAPKAP1	MAPKAP1
MAPKAPK2	MAPKAPK2
MAPKAPK3	MAPKAPK3
MAPKAPK5	MAPKAPK5
MAPKAPK5-AS1	MAPKAPK5-AS1
MAPKBP1	MAPKBP1
MAPRE1	MAPRE1
MAPRE2	MAPRE2
MAPRE3	MAPRE3
MARC1	MARC1
MARCH1	MARCH1
MARCH2	MARCH2
MARCH3	MARCH3
MARCH5	MARCH5
MARCH6	MARCH6
MARCH7	MARCH7
MARCH8	MARCH8
MARCH9	MARCH9
MARCKS	MARCKS
MARCKSL1	MARCKSL1
MARCO	MARCO
MARF1	MARF1
MARK2	MARK2
MARK3	MARK3
MARK4	MARK4
MARS	MARS
MARVELD1	MARVELD1
MAST2	MAST2
MAST3	MAST3
MAST4	MAST4
MASTL	MASTL
MAT2A	MAT2A
MAT2B	MAT2B
MATK	MATK
MAU2	MAU2
MAVS	MAVS
MAX	MAX
MB21D2	MB21D2
MBD1	MBD1
MBD2	MBD2
MBD3	MBD3
MBD4	MBD4
MBD5	MBD5
MBD6	MBD6
MBIP	MBIP
MBLAC1	MBLAC1
MBLAC2	MBLAC2
MBNL1	MBNL1
MBNL2	MBNL2
MBNL3	MBNL3
MBOAT1	MBOAT1
MBOAT2	MBOAT2
MBOAT4	MBOAT4
MBOAT7	MBOAT7
MBP	MBP
MBTD1	MBTD1
MBTPS1	MBTPS1
MBTPS2	MBTPS2
MCAT	MCAT
MCC	MCC
MCCC1	MCCC1
MCCC2	MCCC2
MCEE	MCEE
MCEMP1	MCEMP1
MCF2L	MCF2L
MCF2L2	MCF2L2
MCFD2	MCFD2
MCL1	MCL1
MCM3	MCM3
MCM3AP	MCM3AP
MCM4	MCM4
MCM5	MCM5
MCM6	MCM6
MCM7	MCM7
MCM8	MCM8
MCM9	MCM9
MCMBP	MCMBP
MCOLN1	MCOLN1
MCOLN2	MCOLN2
MCPH1	MCPH1
MCRIP1	MCRIP1
MCRIP2	MCRIP2
MCRS1	MCRS1
MCTP1	MCTP1
MCTP2	MCTP2
MCTS1	MCTS1
MCU	MCU
MCUB	MCUB
MCUR1	MCUR1
MDC1	MDC1
MDFIC	MDFIC
MDGA2	MDGA2
MDH1	MDH1
MDH2	MDH2
MDM1	MDM1
MDM2	MDM2
MDM4	MDM4
MDN1	MDN1
MDS2	MDS2
ME1	ME1
ME2	ME2
MEA1	MEA1
MEAF6	MEAF6
MEAK7	MEAK7
MECOM	MECOM
MECP2	MECP2
MECR	MECR
MED1	MED1
MED10	MED10
MED11	MED11
MED12	MED12
MED12L	MED12L
MED13	MED13
MED13L	MED13L
MED14	MED14
MED15	MED15
MED16	MED16
MED18	MED18
MED19	MED19
MED20	MED20
MED21	MED21
MED22	MED22
MED23	MED23
MED24	MED24
MED25	MED25
MED27	MED27
MED28	MED28
MED29	MED29
MED30	MED30
MED31	MED31
MED4	MED4
MED6	MED6
MED8	MED8
MED9	MED9
MEF2A	MEF2A
MEF2C	MEF2C
MEF2D	MEF2D
MEFV	MEFV
MEGF6	MEGF6
MEGF8	MEGF8
MEGF9	MEGF9
MEI1	MEI1
MEIOC	MEIOC
MEMO1	MEMO1
MEN1	MEN1
MEOX1	MEOX1
MEPCE	MEPCE
MERTK	MERTK
MESD	MESD
MEST	MEST
METAP1	METAP1
METAP1D	METAP1D
METAP2	METAP2
METRN	METRN
METRNL	METRNL
METTL14	METTL14
METTL15	METTL15
METTL16	METTL16
METTL17	METTL17
METTL18	METTL18
METTL21A	METTL21A
METTL22	METTL22
METTL23	METTL23
METTL25	METTL25
METTL26	METTL26
METTL2A	METTL2A
METTL2B	METTL2B
METTL3	METTL3
METTL4	METTL4
METTL5	METTL5
METTL6	METTL6
METTL7A	METTL7A
METTL8	METTL8
METTL9	METTL9
MEX3C	MEX3C
MFAP1	MFAP1
MFAP3	MFAP3
MFF	MFF
MFGE8	MFGE8
MFHAS1	MFHAS1
MFN1	MFN1
MFN2	MFN2
MFNG	MFNG
MFSD1	MFSD1
MFSD10	MFSD10
MFSD11	MFSD11
MFSD12	MFSD12
MFSD13A	MFSD13A
MFSD14B	MFSD14B
MFSD14C	MFSD14C
MFSD2A	MFSD2A
MFSD2B	MFSD2B
MFSD3	MFSD3
MFSD4A	MFSD4A
MFSD4B	MFSD4B
MFSD5	MFSD5
MFSD6	MFSD6
MFSD8	MFSD8
MFSD9	MFSD9
MGA	MGA
MGAT1	MGAT1
MGAT4A	MGAT4A
MGAT4B	MGAT4B
MGAT5	MGAT5
MGLL	MGLL
MGME1	MGME1
MGMT	MGMT
MGP	MGP
MGRN1	MGRN1
MGST1	MGST1
MGST2	MGST2
MGST3	MGST3
MIA-RAB4B	MIA-RAB4B
MIA2	MIA2
MIA3	MIA3
MIAT	MIAT
MIATNB	MIATNB
MIB1	MIB1
MIB2	MIB2
MICA	MICA
MICAL1	MICAL1
MICAL2	MICAL2
MICAL3	MICAL3
MICALL1	MICALL1
MICB	MICB
MICOS10	MICOS10
MICOS13	MICOS13
MICU1	MICU1
MICU2	MICU2
MICU3	MICU3
MID1IP1	MID1IP1
MIDN	MIDN
MIEF1	MIEF1
MIEF2	MIEF2
MIEN1	MIEN1
MIER1	MIER1
MIER2	MIER2
MIER3	MIER3
MIF4GD	MIF4GD
MIGA1	MIGA1
MIGA2	MIGA2
MIIP	MIIP
MILR1	MILR1
MINDY1	MINDY1
MINDY2	MINDY2
MINDY3	MINDY3
MINK1	MINK1
MINPP1	MINPP1
MIOS	MIOS
MIPEP	MIPEP
MIR1244-2	MIR1244-2
MIR155HG	MIR155HG
MIR181A1HG	MIR181A1HG
MIR222HG	MIR222HG
MIR22HG	MIR22HG
MIR29B2CHG	MIR29B2CHG
MIR3615	MIR3615
MIR3945HG	MIR3945HG
MIR4435-2HG	MIR4435-2HG
MIR4458HG	MIR4458HG
MIR646HG	MIR646HG
MIRLET7BHG	MIRLET7BHG
MIS12	MIS12
MIS18A	MIS18A
MIS18BP1	MIS18BP1
MISP3	MISP3
MITD1	MITD1
MITF	MITF
MKI67	MKI67
MKKS	MKKS
MKLN1	MKLN1
MKNK1	MKNK1
MKNK2	MKNK2
MKRN1	MKRN1
MKRN2	MKRN2
MKS1	MKS1
MLC1	MLC1
MLEC	MLEC
MLF1	MLF1
MLF2	MLF2
MLH1	MLH1
MLH3	MLH3
MLKL	MLKL
MLLT1	MLLT1
MLLT10	MLLT10
MLLT11	MLLT11
MLLT3	MLLT3
MLLT6	MLLT6
MLST8	MLST8
MLX	MLX
MLXIP	MLXIP
MLYCD	MLYCD
MMAA	MMAA
MMAB	MMAB
MMACHC	MMACHC
MMADHC	MMADHC
MMD	MMD
MMGT1	MMGT1
MMP17	MMP17
MMP23B	MMP23B
MMP24OS	MMP24OS
MMP25	MMP25
MMP28	MMP28
MMRN1	MMRN1
MMRN2	MMRN2
MMS19	MMS19
MMS22L	MMS22L
MMUT	MMUT
MNAT1	MNAT1
MNDA	MNDA
MNT	MNT
MOAP1	MOAP1
MOB1A	MOB1A
MOB1B	MOB1B
MOB2	MOB2
MOB3A	MOB3A
MOB3B	MOB3B
MOCS2	MOCS2
MOCS3	MOCS3
MOGS	MOGS
MON1A	MON1A
MON1B	MON1B
MON2	MON2
MORC2	MORC2
MORC3	MORC3
MORC4	MORC4
MORF4L1	MORF4L1
MORF4L2	MORF4L2
MORN1	MORN1
MORN2	MORN2
MORN3	MORN3
MOSMO	MOSMO
MOSPD1	MOSPD1
MOSPD2	MOSPD2
MOSPD3	MOSPD3
MOV10	MOV10
MPC1	MPC1
MPC2	MPC2
MPDU1	MPDU1
MPEG1	MPEG1
MPG	MPG
MPHOSPH10	MPHOSPH10
MPHOSPH6	MPHOSPH6
MPHOSPH8	MPHOSPH8
MPHOSPH9	MPHOSPH9
MPI	MPI
MPIG6B	MPIG6B
MPLKIP	MPLKIP
MPND	MPND
MPO	MPO
MPP1	MPP1
MPP5	MPP5
MPP6	MPP6
MPP7	MPP7
MPP7-DT	MPP7-DT
MPPE1	MPPE1
MPPED2	MPPED2
MPRIP	MPRIP
MPST	MPST
MPV17	MPV17
MPV17L2	MPV17L2
MPZ	MPZ
MPZL1	MPZL1
MPZL2	MPZL2
MPZL3	MPZL3
MR1	MR1
MRAS	MRAS
MRE11	MRE11
MREG	MREG
MRFAP1	MRFAP1
MRFAP1L1	MRFAP1L1
MRGBP	MRGBP
MRI1	MRI1
MRM1	MRM1
MRM2	MRM2
MRM3	MRM3
MRNIP	MRNIP
MROH1	MROH1
MROH6	MROH6
MROH7-TTC4	MROH7-TTC4
MROH8	MROH8
MRRF	MRRF
MRS2	MRS2
MRTFA	MRTFA
MRTFB	MRTFB
MRTO4	MRTO4
MS4A1	MS4A1
MS4A4A	MS4A4A
MS4A6A	MS4A6A
MS4A6E	MS4A6E
MSANTD2	MSANTD2
MSANTD3	MSANTD3
MSANTD4	MSANTD4
MSH2	MSH2
MSH3	MSH3
MSH5	MSH5
MSH6	MSH6
MSI2	MSI2
MSL1	MSL1
MSL2	MSL2
MSL3	MSL3
MSMO1	MSMO1
MSN	MSN
MSR1	MSR1
MSRA	MSRA
MSRB1	MSRB1
MSRB2	MSRB2
MSS51	MSS51
MSTO1	MSTO1
MT-ATP6	MT-ATP6
MT-ATP8	MT-ATP8
MT-CO1	MT-CO1
MT-CO2	MT-CO2
MT-CYB	MT-CYB
MT-ND1	MT-ND1
MT-ND2	MT-ND2
MT-ND3	MT-ND3
MT-ND4L	MT-ND4L
MT-ND5	MT-ND5
MT-ND6	MT-ND6
MT1A	MT1A
MT1E	MT1E
MT1F	MT1F
MT1X	MT1X
MT2A	MT2A
MTA1	MTA1
MTA2	MTA2
MTA3	MTA3
MTAP	MTAP
MTBP	MTBP
MTCH1	MTCH1
MTCH2	MTCH2
MTCP1	MTCP1
MTDH	MTDH
MTERF1	MTERF1
MTERF2	MTERF2
MTERF3	MTERF3
MTERF4	MTERF4
MTF1	MTF1
MTF2	MTF2
MTFMT	MTFMT
MTFR1	MTFR1
MTFR1L	MTFR1L
MTG2	MTG2
MTHFD1	MTHFD1
MTHFD1L	MTHFD1L
MTHFD2	MTHFD2
MTHFD2L	MTHFD2L
MTHFR	MTHFR
MTHFS	MTHFS
MTHFSD	MTHFSD
MTIF2	MTIF2
MTIF3	MTIF3
MTLN	MTLN
MTM1	MTM1
MTMR1	MTMR1
MTMR10	MTMR10
MTMR11	MTMR11
MTMR12	MTMR12
MTMR14	MTMR14
MTMR2	MTMR2
MTMR3	MTMR3
MTMR4	MTMR4
MTMR6	MTMR6
MTMR7	MTMR7
MTMR8	MTMR8
MTMR9	MTMR9
MTO1	MTO1
MTOR	MTOR
MTPAP	MTPAP
MTPN	MTPN
MTR	MTR
MTREX	MTREX
MTRF1	MTRF1
MTRF1L	MTRF1L
MTRNR2L1	MTRNR2L1
MTRNR2L10	MTRNR2L10
MTRNR2L12	MTRNR2L12
MTRNR2L6	MTRNR2L6
MTRNR2L8	MTRNR2L8
MTRR	MTRR
MTSS1	MTSS1
MTURN	MTURN
MTUS1	MTUS1
MTX1	MTX1
MTX2	MTX2
MTX3	MTX3
MUC20-OT1	MUC20-OT1
MUC6	MUC6
MUL1	MUL1
MUS81	MUS81
MUTYH	MUTYH
MVB12A	MVB12A
MVB12B	MVB12B
MVD	MVD
MVK	MVK
MVP	MVP
MX1	MX1
MX2	MX2
MXD1	MXD1
MXD3	MXD3
MXD4	MXD4
MXI1	MXI1
MXRA7	MXRA7
MYADM	MYADM
MYB	MYB
MYBBP1A	MYBBP1A
MYBL1	MYBL1
MYBL2	MYBL2
MYC	MYC
MYCBP2	MYCBP2
MYCBPAP	MYCBPAP
MYCL	MYCL
MYD88	MYD88
MYDGF	MYDGF
MYEF2	MYEF2
MYH10	MYH10
MYH11	MYH11
MYH3	MYH3
MYH9	MYH9
MYL12A	MYL12A
MYL12B	MYL12B
MYL4	MYL4
MYL5	MYL5
MYL6	MYL6
MYL6B	MYL6B
MYL9	MYL9
MYLIP	MYLIP
MYLK	MYLK
MYNN	MYNN
MYO10	MYO10
MYO15B	MYO15B
MYO18A	MYO18A
MYO19	MYO19
MYO1C	MYO1C
MYO1D	MYO1D
MYO1E	MYO1E
MYO1F	MYO1F
MYO1G	MYO1G
MYO5A	MYO5A
MYO6	MYO6
MYO7A	MYO7A
MYO9A	MYO9A
MYO9B	MYO9B
MYOF	MYOF
MYOM1	MYOM1
MYOM2	MYOM2
MYPOP	MYPOP
MYSM1	MYSM1
MZB1	MZB1
MZF1	MZF1
MZT1	MZT1
MZT2A	MZT2A
MZT2B	MZT2B
N4BP2	N4BP2
N4BP2L1	N4BP2L1
N4BP2L2	N4BP2L2
N4BP3	N4BP3
N6AMT1	N6AMT1
NAA15	NAA15
NAA16	NAA16
NAA20	NAA20
NAA25	NAA25
NAA30	NAA30
NAA35	NAA35
NAA38	NAA38
NAA40	NAA40
NAA50	NAA50
NAA60	NAA60
NAAA	NAAA
NAALAD2	NAALAD2
NAALADL1	NAALADL1
NAB1	NAB1
NAB2	NAB2
NABP1	NABP1
NABP2	NABP2
NACA	NACA
NACA2	NACA2
NACC1	NACC1
NACC2	NACC2
NADK	NADK
NADK2	NADK2
NADSYN1	NADSYN1
NAE1	NAE1
NAF1	NAF1
NAGA	NAGA
NAGK	NAGK
NAGLU	NAGLU
NAGPA	NAGPA
NAIF1	NAIF1
NAIP	NAIP
NAMPT	NAMPT
NANP	NANP
NANS	NANS
NAP1L1	NAP1L1
NAP1L2	NAP1L2
NAP1L3	NAP1L3
NAP1L4	NAP1L4
NAP1L5	NAP1L5
NAPA	NAPA
NAPB	NAPB
NAPEPLD	NAPEPLD
NAPG	NAPG
NAPRT	NAPRT
NARF	NARF
NARS	NARS
NARS2	NARS2
NASP	NASP
NAT1	NAT1
NAT10	NAT10
NAT14	NAT14
NAT9	NAT9
NATD1	NATD1
NAV1	NAV1
NAXD	NAXD
NAXE	NAXE
NBAS	NBAS
NBDY	NBDY
NBEA	NBEA
NBEAL1	NBEAL1
NBEAL2	NBEAL2
NBN	NBN
NBPF1	NBPF1
NBPF10	NBPF10
NBPF11	NBPF11
NBPF12	NBPF12
NBPF14	NBPF14
NBPF15	NBPF15
NBPF19	NBPF19
NBPF20	NBPF20
NBPF26	NBPF26
NBPF3	NBPF3
NBPF9	NBPF9
NBR1	NBR1
NCALD	NCALD
NCAM1	NCAM1
NCAPD2	NCAPD2
NCAPD3	NCAPD3
NCAPG	NCAPG
NCAPG2	NCAPG2
NCAPH2	NCAPH2
NCBP1	NCBP1
NCBP2	NCBP2
NCBP2-AS2	NCBP2-AS2
NCBP3	NCBP3
NCEH1	NCEH1
NCF1	NCF1
NCF2	NCF2
NCF4	NCF4
NCK1	NCK1
NCK2	NCK2
NCKAP1	NCKAP1
NCKAP1L	NCKAP1L
NCKAP5L	NCKAP5L
NCKIPSD	NCKIPSD
NCL	NCL
NCLN	NCLN
NCOA1	NCOA1
NCOA2	NCOA2
NCOA3	NCOA3
NCOA4	NCOA4
NCOA5	NCOA5
NCOA6	NCOA6
NCOA7	NCOA7
NCOR1	NCOR1
NCOR2	NCOR2
NCR1	NCR1
NCR3	NCR3
NCSTN	NCSTN
NDC1	NDC1
NDC80	NDC80
NDE1	NDE1
NDEL1	NDEL1
NDFIP1	NDFIP1
NDFIP2	NDFIP2
NDOR1	NDOR1
NDRG1	NDRG1
NDRG2	NDRG2
NDRG3	NDRG3
NDST1	NDST1
NDUFA1	NDUFA1
NDUFA10	NDUFA10
NDUFA12	NDUFA12
NDUFA13	NDUFA13
NDUFA2	NDUFA2
NDUFA3	NDUFA3
NDUFA4	NDUFA4
NDUFA5	NDUFA5
NDUFA6	NDUFA6
NDUFA8	NDUFA8
NDUFA9	NDUFA9
NDUFAB1	NDUFAB1
NDUFAF1	NDUFAF1
NDUFAF2	NDUFAF2
NDUFAF3	NDUFAF3
NDUFAF4	NDUFAF4
NDUFAF5	NDUFAF5
