	1	2	3	4	5	6	7	8	9	10
TRIM67	-1.963061273635383e-05	-9.135301076814225e-06	0.0001545921119837	-5.688723273708458e-05	-4.755060578249778e-05	-1.641942465593863e-05	4.389781826344968e-06	0.0003072498273612	-7.696295131049402e-05	-0.000108454163684
TRIM68	6.738930599119828e-05	-3.805972720763955e-05	-0.0001488108597304	4.2429572724877096e-05	0.0001494384900532	-0.0001309776295676	-1.835155955208941e-05	-0.0001134125933351	7.167932515135276e-05	0.0001040142764048
TRIM69	-0.0001339319158591	-0.0001585357708446	0.0001441121821285	0.0001711909834028	6.012825595215072e-05	0.0001921490264064	2.878591494395742e-05	0.0005216212746912	-8.589575268461012e-05	-0.0001389806327735
TRIM7	-4.613890922726215e-05	-2.128302018648153e-05	4.643413539395869e-05	2.733265067076108e-05	-1.1594606356787928e-05	0.0001249530768195	-1.5605136579398948e-05	0.0001451728541822	-6.95711322624529e-05	-7.030098911792526e-05
TRIM71	2.2195422275918988e-05	2.491068874696679e-05	-3.040520085271316e-05	4.356870736943725e-05	-7.841468391285904e-05	-5.540616520413768e-05	6.88285327259844e-05	-0.0001200689921605	1.9261443346153437e-05	-5.659920258289338e-05
TRIM72	-9.511336551693274e-05	-0.0001664641016355	0.0004510415364145	-3.5331272232148544e-06	-4.143022346129846e-05	-0.0004051653210561	3.310426440605104e-05	0.00141431091628	-6.085793364728541e-05	3.4723808592132344e-05
TRIM73	3.0014203201629715e-05	0.0001970966782423	-0.0001686599796446	0.000344756957355	-0.0001441059300338	-0.0008475132838002	0.0003192277097456	-0.0003972802929956	-0.0002525227942957	0.0001637804852216
TRIM74	2.4298312916935707e-05	-5.7830417596896326e-05	0.0001030215820373	-6.202294972248112e-05	0.0001270941177843	-0.0001854347358263	-1.687441007038383e-05	5.9833816294934426e-05	0.0001047754492177	7.637019658387036e-05
TRIM77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM8	0.0001785217369789	-0.0002539307053972	-0.0001788162420178	0.000105962842733	0.0001950782351535	-6.309606689393885e-05	-1.939055253480837e-05	-0.0002073911414844	1.265942450734112e-05	-0.0002932285346945
TRIM9	0.0001148217214525	5.587228042689251e-05	-1.9018825550304756e-05	-3.9316265910035033e-05	-1.3955460843319336e-05	-0.0004133231072899	-4.239896664448531e-06	6.916393917063787e-05	-3.795300642706291e-06	-2.6155643300582284e-05
TRIML1	-2.1864447048573157e-05	2.9424025767837745e-05	2.1255643572159342e-05	2.742919095803805e-05	4.8078108194088816e-05	-6.764136937794589e-05	-2.4245219566807304e-05	-6.988612724014443e-05	-2.148389124115928e-05	-4.902711779631984e-05
TRIML2	-3.3130257258225054e-05	1.687265938676578e-05	3.702990872368755e-05	8.3204548166033e-05	7.586562044016712e-05	-0.0001216203446363	-2.6405464457389323e-06	-0.0001749974241237	-3.7503937105186455e-05	-6.217825381892088e-05
TRIO	0.0001641792224564	8.682966624190579e-05	0.0001539523445897	0.0001314725268365	0.0006668500618457	-0.002815819148792	0.000671825755704	-0.0003571361760566	0.0001148610564054	0.0001126841075295
TRIOBP	6.317335570727661e-05	4.02213763573373e-05	-7.060305477693158e-05	3.898873737574271e-05	-0.0001750928800367	-8.986826279084829e-05	6.304245512315331e-06	-0.000136089322356	7.612823876550766e-05	-0.0003574707539197
TRIP10	2.8472065176306e-05	3.8482067113742734e-05	-4.335558813103624e-05	-6.894276339575346e-05	4.616788579844731e-05	-0.0001709499882359	8.224923952027867e-05	-3.283039924858213e-05	0.0001712494436268	-0.0002253550809698
TRIP11	0.0002453563098158	0.0001569134345143	-0.0004644884239352	0.0002946628522154	0.0001541860098328	-0.001044686331712	1.818015060108709e-05	-0.0006548908749072	7.647883180771236e-06	-8.194092676214434e-05
TRIP12	0.0005808375649365	-0.0001608673096603	5.350567635432259e-05	0.0006815162533174	0.0002637863163187	-0.0031932506899187	3.597316514353199e-05	-0.0002429496511007	-7.024219300065656e-05	0.0002381199488708
TRIP13	-7.225459760578132e-06	9.76202818100675e-06	-6.689321678449804e-05	2.942665719873778e-05	-7.451807508139844e-05	0.0001043120692445	-1.1721783682697565e-05	6.223075203071254e-05	9.714376823843215e-05	0.0003877856420271
TRIP4	0.0002207579200856	8.005421169726213e-05	-5.428497084195065e-05	0.0001630779068379	2.4556558314742708e-05	-0.0010986336662816	-4.538862382269159e-05	-0.0004309735460443	5.1216821028020986e-05	4.7498967785369406e-05
TRIP6	-5.563204740953646e-05	1.0998207818565598e-05	3.317209606954976e-05	-3.528384405968426e-05	9.2416404896759e-06	0.0001204375380379	6.954534521373044e-05	2.6080640553528535e-05	-2.3635465865459775e-05	-0.0001016300789464
TRIQK	-0.0001225334270318	0.0001137183697149	-0.0002214392073347	0.000127296812464	-0.0001663867790992	-0.0002995876040058	0.0005601629160894	-0.0001206051042453	0.0006322525385021	-0.0002650754128771
TRIT1	5.708409926975709e-05	5.123379888730036e-05	3.113710156049337e-05	0.0001418176112403	-5.56556888660156e-05	-0.0005588893882885	2.760651541986806e-05	-5.3424423785929054e-05	-6.214487792071493e-05	0.0004257467142896
TRMO	-1.4274185176191158e-05	0.0001971581921824	0.0002187062860212	-8.128789695612077e-05	-6.820454392407737e-05	-0.000644175215446	-1.1854070220344285e-05	0.000289836604999	-2.3432631827615985e-05	-2.354861669846234e-05
TRMT1	-7.750702698583575e-05	4.052874549396314e-05	-3.807029994696365e-05	0.0001105867519687	-0.0001715700757304	0.0002880765347558	7.8827193961213e-05	0.0001214239960146	-9.119489211345244e-05	0.0003939275638228
TRMT10A	3.416189600705778e-05	-7.733256883266638e-05	-4.566312277240334e-05	4.636560707501669e-05	-8.016035894505046e-06	0.0001068845914512	4.2945135842458616e-05	-0.0001431917505057	5.254330086655326e-05	-0.0003564817446603
TRMT10B	0.0001205321698147	0.0002459926786949	-0.000299233335487	4.909341060490384e-05	-3.863115264552041e-05	-0.0007292669512918	0.0001155138850594	-0.0001930758633647	-9.459517785243751e-05	-0.000251940602581
TRMT10C	-0.0002092467197966	4.221490715795037e-06	-6.389897916977708e-05	-9.87876159670774e-05	2.085342721098732e-05	0.000955233107991	-3.8790571802757866e-05	0.0002117327728944	-6.914709577247377e-05	-0.0002295887589146
TRMT11	4.225417205485781e-05	0.0003520603035135	-0.0004697561545439	0.0001219615909338	0.0002040243101659	-0.0006845151654574	2.5901066396764783e-05	-0.000302325676051	0.0002012128901191	0.000509862536629
TRMT112	-0.0003288110151498	-0.0003202977787643	-0.0005292129203177	-9.117162809438756e-05	9.65984468542169e-05	0.0034320544994446	-0.0002431768059183	-0.0005321746378744	3.741357774693766e-07	-0.0003979436866048
TRMT12	3.0548019814261776e-05	1.4327574203231589e-05	-0.0001528611196998	1.4924497934249214e-05	2.550490760708188e-05	-8.848367368869943e-05	2.6827072629643103e-05	3.138170330694864e-05	3.4261738022263145e-05	0.0004905356049834
TRMT13	5.280598829256673e-05	0.000130243765456	-0.0004112249334408	0.0001801641047457	1.3692926875134888e-05	-0.0001376998412016	5.68262352120036e-05	-0.0004767657780634	1.206380776315361e-05	0.0001359469853949
TRMT1L	8.93360059691306e-05	0.0001231701709905	-0.0003267061961309	0.0002281829398583	0.00010449347897	-0.0006861855264183	7.82602970678983e-05	-0.000107237734221	4.991632549162454e-05	0.000126295130029
TRMT2A	-2.265923933833413e-05	-7.28921035710528e-05	-0.000138498156595	-3.164510833280704e-06	-3.4225500236352604e-05	0.0005685263832909	1.3291804964053854e-05	-0.0001375996993954	-1.9607235155725537e-05	-7.75160430769294e-05
TRMT2B	0.0001094926750107	0.0001125407833878	2.651714990886837e-05	-1.2443922302520504e-05	0.0001277367286125	-0.0007599836276009	1.2303525871060695e-05	-0.0002446825608997	-4.1398478025065765e-05	-0.0001772753072616
TRMT44	6.094909334187676e-05	-4.315126626543267e-05	0.0004426387359155	5.772943229355937e-05	-0.0001127320729128	-0.000815321949745	3.2005113050751624e-05	0.0002068100041813	-0.0001756304241629	0.0001317286885006
TRMT5	2.0874171716159504e-05	2.4209793490061165e-05	-0.0001792530342718	1.83790459501431e-05	0.0001962073426808	-0.0001078043985301	7.547004275932234e-06	0.0002293276922581	-0.0001437323170963	-7.1202438848687e-05
TRMT6	2.8762750304119284e-06	-0.0001336618158363	-0.0002874250009819	0.0001415481357048	-0.0001493142319647	0.0005639000915832	0.0001244499037511	0.0001538457030675	0.0001656073014172	-0.0001268075901591
TRMT61A	-5.369412613355912e-05	-8.571692205153392e-05	-5.443404765650656e-05	8.030510071941756e-05	-0.0001045416153871	0.0005142795873938	-2.062819018156301e-06	0.0001730546571356	-8.846150912504333e-05	-5.880032286989764e-05
TRMT61B	3.4630374367505555e-05	0.0001162635553375	0.0001307500015773	-1.1051542892384108e-05	-2.688581614142825e-05	-0.0006536569842713	6.861595723959109e-05	-0.0002283407571546	0.0001367384842965	0.0002313360936924
TRMU	5.154087984717879e-05	1.147780365507556e-05	7.100235584220096e-05	1.0626585577315852e-05	5.934571876164087e-05	-0.0003757013201891	-1.5949071904109724e-05	-0.0003541626226296	9.825532800165668e-05	0.0001468142700999
TRNAU1AP	6.666889730270052e-05	-8.584885098028938e-06	-0.0002665133840675	-3.3997896469611205e-05	0.0001668002601497	0.0002895823672116	-0.0001118872914701	-0.0003280189489027	-7.475187609763142e-05	-4.581229027059576e-05
TRNP1	-1.0619025836649177e-05	2.190383751054314e-05	-6.455553677861839e-05	1.50384169276544e-05	-4.503591793708256e-05	6.681338197431876e-05	-6.711782111709646e-05	-0.0001614686069466	0.0004908684551384	-4.32984892698538e-05
TRNT1	0.000126032108816	5.931156622358979e-05	-0.0004160292683481	0.0001767421807918	0.0002466170878466	-0.0005567069447241	4.34313270318527e-05	-0.0001956224803797	0.0001215617649011	-0.0001352425167312
TRO	2.320151432473199e-05	-6.668504821518659e-05	0.0001035300707423	-8.453075506067248e-05	-6.790326380246504e-05	5.061309477585664e-05	5.4145226990292615e-05	-1.1920131911783117e-05	0.0001450765589897	-0.0001027065033448
TROAP	-0.0001129984800417	-0.0001539868708822	-0.0002122347251201	0.0004496135040536	0.0001635534955183	0.0004166414223935	-9.772505952461163e-06	-0.0002570649147496	-2.008014559042505e-05	-3.9040232573210296e-05
TROVE2	0.0002412254474133	-0.0002392068908073	0.0002103213841725	5.4680366997364896e-05	0.0001054166941418	-0.0005257189225531	-0.0002201303808767	-0.0002831284270526	-0.0001779204408422	3.135779527311923e-05
TRPA1	-0.000111118771162	-0.0001512196225844	-4.346277007910735e-05	4.889986362632643e-05	0.0008284109574183	-0.0002452135123301	-3.198510607062639e-05	8.814507310112492e-05	-3.11603423850502e-05	8.392601061855253e-06
TRPC1	-0.0001945610904999	-0.0001130898120487	-2.3761931403059932e-05	6.330180931251144e-07	0.0014212757369059	-0.0007203000930577	3.5294297443751847e-06	9.14414572333101e-05	-1.521847868609616e-05	-0.000261020199304
TRPC3	-3.49996147887667e-05	-0.0003283413467262	-0.0002028597794372	-5.211223938374071e-05	0.001803305282055	-0.0008182288019609	-6.233892306454799e-05	7.07790723271403e-05	-0.0001133923428719	-0.0001060143358171
TRPC4	1.4148516330440725e-05	4.420612157446024e-05	3.0281508660059023e-05	3.026861030921383e-05	2.574342450746028e-05	-0.0002520792904192	1.1412910073716293e-05	-7.911850600658598e-06	-6.80050836545057e-05	-0.0001719500457909
TRPC4AP	0.0001322155384509	0.0001933371931121	0.0006533487182046	0.0001461420194127	4.966390616848728e-05	-0.0021879467810242	-0.0001019997008717	-0.0002838035539448	2.106834744787102e-05	6.884988479939761e-05
TRPC5	7.890699754407955e-05	0.0001817985829469	0.0001110490093381	-3.0161541983310545e-05	-9.49882204774017e-05	-0.0008393344469125	8.252171202920704e-05	-0.0001420628704941	9.69389383156312e-05	-0.0001413122899163
TRPC5OS	3.717087924083519e-05	3.430389681741118e-06	-1.1193263764216826e-05	-4.09982770009277e-05	2.285469470035796e-05	-0.0001928402216592	2.1584022334001692e-05	8.852928694583721e-05	7.596223270891976e-06	-9.499048335401568e-05
TRPC6	4.396675565806378e-05	0.000106436373136	0.0001600760756772	-0.0001052470297707	-6.079454173121051e-05	-0.0003939952238779	3.070017031396283e-05	-0.0001399727411773	3.796844122953892e-05	0.0001339084474169
TRPC7	-6.294913412596274e-06	3.2985749135543194e-05	-7.443493506933487e-05	-9.511780556999e-05	-3.819617216655117e-05	-0.0002302136030278	8.913097636374606e-06	0.0013822925200596	9.496707155542792e-05	-0.0001108002546544
TRPM1	-1.3064932976063724e-05	7.382370043532801e-05	-1.5719660369383172e-05	1.0700732099885235e-05	-6.022112819122218e-05	-9.805999865828148e-05	1.637744384475144e-05	-1.647106914259276e-06	5.895364587417531e-05	-0.0001254031260316
TRPM2	0.0004812725866379	-0.0002497488965774	-0.0006371505366404	0.0003538688008298	-0.00055745844306	0.0005615262186617	-0.0001766269450876	-0.0001514654978765	-0.0002216074872903	-0.0003186059144181
TRPM3	7.395395811317105e-05	3.049223060413821e-05	-6.086714461450057e-05	-5.784074648565784e-05	6.719462368789566e-06	-0.0002289903856296	1.8889220591946108e-06	0.0002169458325327	1.7635434685491117e-05	0.0004603914264711
TRPM4	-5.291359681452786e-06	4.126314364403326e-05	2.2344486189433543e-05	5.948587487412002e-06	-7.539686058589835e-05	-9.340201504366096e-06	3.346270652083019e-07	-0.0001287511455597	4.737106191693889e-05	5.1173910895502695e-05
TRPM5	1.886297371260888e-05	2.217312828674724e-06	-2.967157741146225e-05	-3.6079342618992935e-05	-8.44807658277333e-06	-4.506148506547282e-05	-2.2495216887690225e-05	0.0002857760314243	3.495622178365744e-05	-2.1319780733096283e-06
TRPM6	7.490365965712199e-05	-8.591517539662587e-07	-6.40049819841494e-05	4.738365817641218e-05	-2.56438807542378e-05	-0.0004375835875574	1.920510426710304e-05	0.0005558516114284	-5.596378220425559e-05	0.0001281705270838
TRPM7	0.0001805854692465	1.4488134368209794e-05	0.0007519154851404	0.0001856247475229	0.0001812797571989	-0.0027508425401932	0.0001546320275282	0.0001462867648775	0.0001765603006614	-0.0001367427811712
TRPM8	5.27628329068488e-06	2.3706102675895177e-05	-7.429682267689729e-05	-0.0001123919747407	-0.0001207999617151	-2.591000012853103e-05	0.0002953510816623	-0.0001841427220258	0.0002701189774561	-0.0001610138429552
TRPS1	-6.508073399168557e-05	0.0009462906100729	-0.000316726653455	0.0001079513088595	-0.000121937408347	-0.0022458466957268	0.0001719923813562	0.0009801356787166	0.0003558523093281	-0.0001491874937112
TRPT1	-4.77351954274359e-05	-6.476524627183086e-05	-0.000102779464508	-1.2116475942266152e-05	-9.434592459227066e-05	0.0007419484381373	-3.426029524658584e-07	-0.0002717051869396	-2.233463076916463e-05	-9.135995231048884e-05
TRPV1	4.865737650016542e-05	5.447100217330742e-05	4.1239750192731154e-05	1.2501812944782774e-05	7.882262457333927e-05	-0.0005915657221668	8.975399414063158e-05	-0.000280288588569	0.0001479418204912	0.0001659244590294
TRPV2	0.000199289305145	-9.72175807462607e-05	-0.0003091451986986	8.67491350632736e-05	-8.330642631100609e-05	0.0002072693588591	-0.0001172366658843	-0.0004481465577981	-4.912197594644075e-05	0.0005419430375889
TRPV3	0.0001380927240442	7.240508611593381e-05	-3.335083074976687e-05	-4.302022026374584e-05	-0.0001487930010168	-0.0002644155267155	-7.273544605485797e-05	-0.0001098230921605	-3.0041913063891756e-05	0.0003060974494252
TRPV4	-1.4907594144564856e-05	2.176919092075043e-05	1.1963960211859755e-05	7.503566389699836e-05	6.831043151157687e-06	-0.0002292553511104	-4.206155311942752e-05	0.000313975025234	-3.2106032735275415e-05	0.0005739994397649
TRPV5	-3.85282214662031e-05	-6.188358758041269e-06	0.000106379316684	-6.43330676460225e-06	0.0001031656879719	-0.0001299563200617	-2.308372747436939e-05	4.911652629012516e-05	-2.8346727411515943e-05	-7.003344213931175e-05
TRPV6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRRAP	0.0001681771331594	0.0002209353746566	0.0001131894303013	0.0003352354290041	-3.223190095745793e-05	-0.0020144463409094	0.000115139878023	-0.0002076477292924	0.000213580982468	0.0004948728367381
TRUB1	3.021064744109287e-05	-3.61797228479472e-05	3.768180950408673e-05	8.766959613361546e-05	0.0001233974585549	-0.000196259238213	-3.12402215817845e-05	-0.0003152851012781	-0.0001546747590589	0.0001869828716055
TRUB2	-3.1236012431910147e-05	-6.666024345283964e-06	-9.530861098424218e-05	7.637434426583386e-05	-7.32693688366746e-05	0.0002922351484364	-4.30106489612185e-06	-0.0001738754895788	6.340421895352758e-08	0.000213130094086
TSACC	1.3903763023759214e-05	2.892253390595804e-05	0.0001012356495623	-5.422289541194974e-05	1.354011570477666e-05	-0.0002587014523074	5.729416307929654e-06	8.901579270747265e-05	-3.618747217033502e-06	7.078952874106267e-05
TSC1	0.0001247146268392	5.3243037665279104e-05	0.0001703231155996	0.0001233304017737	-3.168243176989767e-05	-0.0010709777669361	2.9522773428098902e-05	-6.61480190823689e-05	0.0001156038801322	2.058937842451857e-06
TSC2	4.8283764588972855e-05	9.189228996016197e-06	-1.5691383392455075e-05	7.575854453064745e-05	3.373289594549324e-05	-0.0002661879826178	-4.44903394928508e-06	-0.0003498977073404	-1.1525136712198374e-06	0.0001418630974538
TSC22D1	0.0001776941104883	0.0003162087648633	0.0003659979174356	0.0001611608919441	0.0002202130015555	-0.0026616062873416	7.846554910287737e-05	-0.0003410228660856	7.040313689671771e-05	0.0002355476027231
TSC22D2	-9.203068693556844e-05	6.78775881651998e-05	0.0011374111023784	2.15377304381018e-05	-0.0001917374890474	-0.0017160908805463	-1.2746608363504e-05	0.0004141249764381	0.0003819532108954	6.94103268325537e-05
TSC22D3	-0.0004233262179557	0.0001067644512996	-8.973275389120025e-05	-0.0009859105940243	-0.0002334528706878	0.001220990865766	0.0001756759006082	0.0045897771019714	0.000411691559642	0.0004360539121546
TSC22D4	-8.723163326352034e-05	-6.811020352212198e-06	-0.0001327429379204	6.168981623906166e-06	1.5385472034574767e-05	0.0007257972259044	-9.851560075878488e-05	-0.0002839954212573	-0.0001397873152654	-7.311288119123276e-05
TSEN15	0.0002564119422277	-9.25148340782064e-05	-0.0001995633479026	0.0002394870379394	3.245021566742092e-05	-0.0005541795788271	2.014335644951753e-05	-0.0005294361394105	-0.0001838529961215	-0.0003649381675342
TSEN2	2.8700341394046597e-05	0.000210591804096	-0.0002815752540305	0.0001727150787337	-2.840916511796027e-05	-0.0005440401135183	0.0002549954550522	-0.0002009787167739	-7.676401593272183e-05	-0.0003537557294252
TSEN34	-1.4437206264007784e-05	-5.707765364708601e-05	-4.331412326035109e-05	-6.500247409222781e-05	-4.864277602484279e-05	0.0005261099490079	-6.293567990361009e-05	-0.0002894077072741	5.377154034160349e-05	8.031957992845404e-05
TSEN54	-5.141113133027101e-06	-0.0002952225668899	0.0004429084867776	-0.0001465608658432	-8.359882188734732e-05	0.0009671279156965	-0.0002797231773253	-0.0006369139336885	-0.0003158181197283	-0.0005348001724992
TSFM	-8.879469230178097e-05	-1.2467149506776724e-05	8.218174743150397e-05	-5.109494209060392e-05	3.924486303116682e-05	0.00037840647529	-6.547295683553523e-05	-0.0001529227695022	2.0235028512974884e-05	0.000276461112698
TSG101	0.0001286625353377	0.0001009352321576	0.0006776713992779	0.0001558586502765	-8.140124169157576e-05	-0.0018357544468162	-8.908995537164367e-05	-2.4940751707607566e-06	3.862347688976377e-05	-0.0004302634218787
TSGA10	-3.441573807606666e-05	0.000553843766346	-0.0003403782861514	-0.0001032095757527	-5.940052624579917e-05	-0.0010794359017808	0.0004609100252779	-0.0001251622297993	0.0002219231704959	5.510093482351224e-05
TSGA10IP	-2.02662500759065e-05	2.875907333806875e-06	0.0001154005247382	-1.0518317928693265e-05	-7.93151021360003e-06	-8.364083330159638e-05	1.643999199939586e-05	-0.0001245651725817	1.4752662567228262e-05	-6.722427304715327e-05
TSGA13	4.466939817431123e-05	2.380438330166706e-05	-1.1242515031117204e-05	-8.015776625426173e-06	-7.2332176099704e-05	-0.0001376595053234	8.8284986437193e-06	-6.0195058033345824e-05	9.114677112355928e-05	0.0005818916200292
TSHB	5.032624711459298e-05	-8.427275131572176e-05	2.492937890357611e-05	-2.471491368091833e-05	0.0001679273099642	-0.0003472073678266	7.127295464521367e-05	-0.0001808754358423	0.0003689079530591	-2.492260889260122e-05
TSHR	4.850204613413321e-05	0.0001179957308842	-6.253462164571642e-05	-2.901917470761699e-05	-1.8553017010474948e-06	-0.0002566016708113	1.0134504243719707e-05	-6.684095174328724e-06	-0.0001053697635305	-5.820216159905571e-05
TSHZ1	0.000247135045164	0.0001027530376891	0.0004202039303785	9.16543524568843e-05	-0.0001118363136298	-0.0017981301829284	4.2457022433417066e-05	-9.534766222818722e-05	-0.0001398724780603	-0.0001474813368546
TSHZ2	5.445873382104014e-06	0.0001168021312131	9.306083292065384e-05	-4.121491258805549e-05	4.896845676185911e-05	-0.000844611541839	1.632622168346267e-05	0.0004824128132444	0.0003927060928168	0.001643209273729
TSHZ3	0.000551486447181	-0.0003067997890303	-0.0006371644879044	-0.000395941635219	0.0008939775364124	-0.0005574265986258	-6.434466285628655e-05	-0.0001969420353252	-7.409508339418021e-05	-0.0002381385757678
TSIX	0.0001276646842617	1.903382807576206e-05	0.000249428203426	9.52455497380116e-05	0.0002199886145981	-0.0015042250882432	-1.925810381314297e-05	-2.270894897861959e-05	0.0002518402272426	0.0001285842996454
TSKS	4.677318642780519e-05	3.652978693869568e-05	-5.78200326084232e-05	4.20600815751334e-05	-3.028495281477632e-05	-0.0001815235280648	-6.130540781179637e-05	-9.872145500954984e-07	0.0001326998353433	0.0004392588625227
TSKU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSLP	-4.139722353949472e-05	1.3423101419767404e-05	3.0089516784354777e-05	3.259507803132183e-05	0.0001233558788677	-0.000117044607931	-9.372383181655056e-06	-7.449075421155318e-05	-1.244632258804687e-05	-2.172633376721628e-05
TSN	-0.000138246101903	-6.41829095250307e-05	0.0001119050747121	-9.146419237680698e-05	0.0001861213088152	0.0005495315408136	-0.0001142656414827	-0.0001308553984843	-1.63013346102587e-05	9.336528414183824e-05
TSNARE1	-3.995677652358044e-06	0.0002665684035542	0.0001204426132863	3.424525584983208e-05	0.0001051989764356	-0.0013428046217206	0.0002003803707642	0.0002107325099039	5.110183584097729e-05	0.0002241474957817
TSNAX	-3.12417298022845e-05	4.135191295949116e-05	-0.0002096297054321	9.06840211942052e-07	-0.0002414606919596	0.0005003102863056	0.000165997424754	-0.0005556343609008	0.0003790514928869	0.0001665744437607
TSNAXIP1	-5.365578812179682e-05	-1.174616066412482e-05	5.8800943640191e-05	-2.2128791463327763e-05	7.928572934975386e-05	9.872451240615344e-05	-1.203532003873439e-05	-3.724994929379775e-05	-2.356876294316753e-05	-0.0001446195643671
TSPAN1	9.76053558763052e-07	-2.589385283925579e-05	0.0001139051311083	-3.933117789223917e-05	-2.4601833757752557e-05	-3.644156215382651e-05	1.2987306185822376e-05	4.028618542975688e-05	-2.933557386573995e-05	0.0003617026262889
TSPAN10	2.797233042854474e-05	4.206141679951098e-05	-0.0001449218939667	-5.934244423347205e-05	-0.0001557674881103	0.0002969110054652	1.8320784842275345e-05	-2.156507993116091e-05	1.804224249096578e-05	-0.0002060434286207
TSPAN11	6.921474709169267e-05	2.14298316064097e-05	3.0562644432217195e-06	9.320144384293356e-05	-4.464702509033381e-05	-0.0002312322872095	-2.61141038483818e-05	-0.0002099937941203	-1.4057193863613525e-05	-9.905036033971172e-05
TSPAN12	8.180308310744862e-06	-4.823398231136251e-05	6.554673291662026e-05	7.025681100900639e-06	-1.2159636994330044e-05	7.1654589066778085e-06	-1.653844928752813e-05	-1.2782307403553898e-05	-2.7901554926543715e-05	-5.664323724825299e-05
TSPAN13	-6.349441837674899e-05	-7.540045392946261e-05	-7.474188453139806e-05	0.0004139638078329	-0.0001686708020455	2.892272557188109e-05	-2.3052631573245375e-05	6.643161729930175e-05	0.0002981077303195	0.0004674127987296
TSPAN14	0.0007234076136494	-0.000307412403824	-0.0006624108675301	5.77953149972668e-05	0.0004444805718592	-0.0014089986507384	5.803168811060488e-05	-0.0003391549820441	-0.0001649878891382	-0.0001628294197251
TSPAN15	-0.0001101918345972	0.0002813204932277	-0.0001486274214962	-8.742950133213148e-05	-0.0001732329200647	0.0004467520770787	-8.232652596457202e-05	-5.151465013658613e-05	-5.926837524278342e-05	0.0006769841442163
TSPAN16	-1.407631549688328e-05	9.812413961790484e-05	2.99626417689802e-05	-4.268397949215021e-05	-8.430920228256946e-05	-1.4805404505467187e-05	1.2406892426538632e-05	-0.0001674830250754	3.23020643112432e-05	-0.0001221847642679
TSPAN17	-3.285333058307184e-05	-0.0002230508387583	8.615054679273002e-05	8.623830597792272e-05	9.393296035047295e-05	0.0002949899214408	8.760672139352667e-06	9.134956294290468e-05	-0.0002571972988507	0.0002913989877281
TSPAN18	-8.26097933224089e-05	-4.962349853828522e-05	-0.000159208118503	-0.0002983446793987	-0.0001763188735473	-0.0001343351426878	0.0005664266548022	0.0003462713485404	0.001938266333672	0.0003485074352599
TSPAN19	5.340673840648191e-05	-5.525475675226118e-05	-2.587697203108568e-05	-2.6001644050706244e-06	-9.129718689856088e-06	-0.0002182638531408	-4.302083370642468e-05	0.0006865266134318	2.4576564811678357e-05	-5.725977514537753e-05
TSPAN2	0.0002388994615521	-0.0005191955490793	-0.00074118081245	-2.2893172983412275e-05	0.0009100999823043	0.0002151432227006	0.0002643198069782	-0.0001868330515907	0.0003571072967109	-0.0004351793397073
TSPAN3	8.98580350155415e-05	0.0004346195575189	-0.000115037343867	0.0001309772648203	-0.0004604840186822	-0.0009399203926644	0.0002070627175359	-7.34189552022227e-05	-0.0001032569332084	-0.0003354767772858
TSPAN31	3.835792609172336e-05	-7.033778081022872e-05	-0.0002252890957195	-8.927470704346155e-06	-5.479953676326e-05	0.0006027210865248	-8.508243545920745e-05	-0.0002399309268052	2.344524734095934e-05	0.0002353948717408
TSPAN32	9.268446384963536e-05	-0.0003175233334606	-0.0004518281805441	5.772492563852172e-06	0.0002177876946417	0.0009284829036244	8.94172982339541e-06	-0.0003696176637302	9.562984352091717e-05	6.66933402594302e-05
TSPAN33	-8.439778058609752e-05	-0.0001400111420465	0.0001863566500211	9.44612181772165e-05	-0.0001358446518182	5.335458842568443e-06	9.172426528526888e-05	0.0001090912723076	0.0001290834240648	0.0038930961833818
TSPAN4	-0.000137694402012	-0.000146497313613	-0.0001839979510561	8.575097641821414e-05	-0.0003300257446032	0.0009236923735016	0.0003321307424205	-1.6888312912026465e-05	0.0006582314140247	-0.0001251024753256
TSPAN5	0.0002249925632169	0.0003385297986022	4.90203454163086e-05	0.0002941904676821	-0.0003031881632097	-0.0017970609016701	0.0003009817993088	-0.0007423108327411	-0.0002450494408294	-0.0003383119774238
TSPAN6	-3.21566067126189e-05	2.7837158774591447e-05	-9.25946845406963e-06	5.519317565132419e-05	1.933398573559263e-05	7.719791600080758e-09	-3.625322038999061e-05	-6.345874873338873e-05	6.764650500988941e-06	-2.9497328384453723e-05
TSPAN7	6.742944884489283e-05	-2.994093756508567e-05	-1.9813879388751012e-05	-5.673482612162129e-05	-8.594160600757466e-05	9.274028220109088e-06	1.1595213592237282e-05	0.0001885614625757	-8.035536346369162e-05	-0.0001466768069611
TSPAN8	-2.0352278717791767e-05	8.501866125558206e-05	2.5435963141077597e-05	-2.8438426157528237e-06	-2.7505904817266395e-05	-0.0001377935633893	-3.2630652288598885e-05	-4.215991333614176e-05	7.78154075025188e-06	0.0001078382038095
TSPAN9	-7.86611483309677e-05	0.000150372399528	4.96270158344831e-05	-5.480188186853411e-07	5.3934828306976016e-05	-0.0001777639206194	-6.541059299290231e-05	-1.0016834714327962e-05	-2.271930081242889e-05	0.0001628874029704
