	gene_symbol
AL121992.3	AL121992.3
AL450998.3	AL450998.3
AL450998.1	AL450998.1
AL355994.4	AL355994.4
AL109627.1	AL109627.1
AL137798.3	AL137798.3
AL049569.1	AL049569.1
AL031727.1	AL031727.1
AL590556.1	AL590556.1
AL031428.1	AL031428.1
AL031432.4	AL031432.4
AL031432.3	AL031432.3
AL031280.1	AL031280.1
AL513365.1	AL513365.1
AL031729.1	AL031729.1
AL020997.2	AL020997.2
CR391992.1	CR391992.1
AL138785.1	AL138785.1
AL137857.1	AL137857.1
AC114495.2	AC114495.2
AL049795.2	AL049795.2
AL031602.2	AL031602.2
AL020995.1	AL020995.1
AL662907.1	AL662907.1
AL662907.2	AL662907.2
AC114490.1	AC114490.1
AL138787.2	AL138787.2
AL034379.1	AL034379.1
AL354702.1	AL354702.1
AL139260.2	AL139260.2
AL139260.3	AL139260.3
AL033527.4	AL033527.4
AL663070.1	AL663070.1
AL512599.1	AL512599.1
AL031985.2	AL031985.2
AL031985.3	AL031985.3
AL356379.2	AL356379.2
AC093151.6	AC093151.6
AC098484.4	AC098484.4
AL512353.2	AL512353.2
AL356653.1	AL356653.1
AL136380.1	AL136380.1
AL451136.1	AL451136.1
AL604028.2	AL604028.2
AL604028.1	AL604028.1
AL358075.4	AL358075.4
PDZK1IP1	PDZK1IP1
AL356968.2	AL356968.2
AL596275.1	AL596275.1
AL162430.1	AL162430.1
AL050343.2	AL050343.2
AL445685.3	AL445685.3
AL353898.3	AL353898.3
AL354872.1	AL354872.1
AC113935.1	AC113935.1
AC093433.1	AC093433.1
AC138392.1	AC138392.1
AC104837.1	AC104837.1
AL357632.1	AL357632.1
AL450063.1	AL450063.1
AL359762.3	AL359762.3
AL359762.1	AL359762.1
AL049597.1	AL049597.1
AC093423.3	AC093423.3
AC126124.2	AC126124.2
AL139421.1	AL139421.1
AL445433.1	AL445433.1
AC093019.2	AC093019.2
AL589990.1	AL589990.1
AL109741.2	AL109741.2
AL512844.1	AL512844.1
AC114491.1	AC114491.1
AL359258.3	AL359258.3
AL160171.1	AL160171.1
BX679664.3	BX679664.3
BX679664.1	BX679664.1
AL158847.1	AL158847.1
AL360270.2	AL360270.2
AL355816.1	AL355816.1
AL390195.2	AL390195.2
AL390195.1	AL390195.1
AL049557.1	AL049557.1
AL603832.1	AL603832.1
AL603832.3	AL603832.3
AL357055.1	AL357055.1
AL391058.1	AL391058.1
AC244669.1	AC244669.1
AC241952.1	AC241952.1
AC253572.1	AC253572.1
AC253572.2	AC253572.2
AC241377.4	AC241377.4
AL592494.2	AL592494.2
AC241585.2	AC241585.2
AC243547.3	AC243547.3
AC239799.2	AC239799.2
AC245407.2	AC245407.2
AC241584.1	AC241584.1
AC241584.2	AC241584.2
RNU1-13P	RNU1-13P
AC245100.4	AC245100.4
AC245100.2	AC245100.2
AC245100.7	AC245100.7
AC242842.3	AC242842.3
AC244033.2	AC244033.2
AC242988.2	AC242988.2
AL590133.2	AL590133.2
AL365436.1	AL365436.1
AL450992.1	AL450992.1
AL162258.1	AL162258.1
AL513523.1	AL513523.1
AL358472.7	AL358472.7
AL358472.6	AL358472.6
AL358472.1	AL358472.1
AL713999.1	AL713999.1
POU5F1P4	POU5F1P4
AL353807.3	AL353807.3
AL353807.5	AL353807.5
AL355388.3	AL355388.3
AL590666.5	AL590666.5
AL157713.1	AL157713.1
AL356276.2	AL356276.2
AL365440.1	AL365440.1
AL590560.3	AL590560.3
AL590560.4	AL590560.4
AL513302.1	AL513302.1
AL354714.2	AL354714.2
AL591806.4	AL591806.4
AL592295.5	AL592295.5
AL592295.1	AL592295.1
AL590385.2	AL590385.2
AL391825.1	AL391825.1
AL596325.2	AL596325.2
AL592435.1	AL592435.1
AL451074.3	AL451074.3
AL596087.1	AL596087.1
AL359962.3	AL359962.3
Z99572.1	Z99572.1
EEF1AKNMT	EEF1AKNMT
BX248409.1	BX248409.1
Z99127.4	Z99127.4
AL365357.1	AL365357.1
AL162431.1	AL162431.1
AL355999.1	AL355999.1
AL356273.2	AL356273.2
AL356273.3	AL356273.3
AL096803.2	AL096803.2
AL390957.1	AL390957.1
AL513175.2	AL513175.2
AL138778.1	AL138778.1
AL136456.1	AL136456.1
AL365258.2	AL365258.2
AC096631.2	AC096631.2
AC099336.2	AC099336.2
AC098934.3	AC098934.3
AC114402.1	AC114402.1
AL592114.1	AL592114.1
AL606489.1	AL606489.1
AL512306.3	AL512306.3
AC119673.2	AC119673.2
AC244034.3	AC244034.3
AL591846.1	AL591846.1
AC098935.1	AC098935.1
AC092017.2	AC092017.2
AC092803.1	AC092803.1
AL445305.1	AL445305.1
AC093152.1	AC093152.1
AC138393.1	AC138393.1
AC092811.1	AC092811.1
AL117348.2	AL117348.2
AL627308.2	AL627308.2
NUCKS1P1	NUCKS1P1
AL158214.2	AL158214.2
AL445524.2	AL445524.2
AL136171.2	AL136171.2
AL133380.1	AL133380.1
AL663058.1	AL663058.1
AL359918.1	AL359918.1
AL358176.3	AL358176.3
AL590682.1	AL590682.1
AL645465.1	AL645465.1
AL451007.1	AL451007.1
AL390728.4	AL390728.4
AC108488.2	AC108488.2
AC108488.3	AC108488.3
AC080162.1	AC080162.1
AC104794.3	AC104794.3
AC007314.1	AC007314.1
AC113608.1	AC113608.1
AC079148.1	AC079148.1
NT5C1B-RDH14	NT5C1B-RDH14
AC007041.1	AC007041.1
AC012065.3	AC012065.3
AC008073.3	AC008073.3
AC064847.1	AC064847.1
AC074091.2	AC074091.2
AC104695.4	AC104695.4
AC016907.2	AC016907.2
AL133243.2	AL133243.2
AL133243.3	AL133243.3
AL133243.4	AL133243.4
AC007390.2	AC007390.2
AC007684.1	AC007684.1
AC009413.1	AC009413.1
AC025750.3	AC025750.3
AC010883.3	AC010883.3
AC013717.1	AC013717.1
AC012354.2	AC012354.2
AC073283.3	AC073283.3
AC092650.1	AC092650.1
AC008280.3	AC008280.3
AC012358.2	AC012358.2
AC015982.2	AC015982.2
AC010733.2	AC010733.2
AC010733.1	AC010733.1
AC016747.4	AC016747.4
AC016747.1	AC016747.1
AC107081.4	AC107081.4
AC092155.2	AC092155.2
AC016734.1	AC016734.1
AC007318.1	AC007318.1
AC007040.2	AC007040.2
AC092653.1	AC092653.1
AC073046.3	AC073046.3
AC005041.4	AC005041.4
INO80B-WBP1	INO80B-WBP1
AC005041.5	AC005041.5
AC105399.1	AC105399.1
AC022210.1	AC022210.1
AC125232.2	AC125232.2
AC092651.2	AC092651.2
AC104134.1	AC104134.1
AC027612.3	AC027612.3
AC018892.3	AC018892.3
AC079447.1	AC079447.1
AC092587.1	AC092587.1
AC009505.1	AC009505.1
AC017002.6	AC017002.6
AC092645.1	AC092645.1
AC092645.2	AC092645.2
AC079922.1	AC079922.1
AL078621.3	AL078621.3
AC009303.2	AC009303.2
AC009303.4	AC009303.4
AC018737.2	AC018737.2
AC013474.1	AC013474.1
AC010976.1	AC010976.1
AC006011.1	AC006011.1
AC079793.1	AC079793.1
AC092652.3	AC092652.3
AC092652.2	AC092652.2
AC019226.1	AC019226.1
AC097448.1	AC097448.1
AC068547.1	AC068547.1
RPRM	RPRM
AC009487.2	AC009487.2
AC107075.1	AC107075.1
AC007969.1	AC007969.1
AC092573.1	AC092573.1
AC079305.3	AC079305.3
AC009948.2	AC009948.2
AC010680.4	AC010680.4
AC010680.1	AC010680.1
AC092640.1	AC092640.1
AC021851.1	AC021851.1
AC012488.2	AC012488.2
AC067945.1	AC067945.1
AC114778.1	AC114778.1
AC017035.1	AC017035.1
AC012459.1	AC012459.1
AC007283.1	AC007283.1
AC007279.1	AC007279.1
AC064836.4	AC064836.4
AC098831.1	AC098831.1
AC007383.1	AC007383.1
AC008269.1	AC008269.1
AC007879.3	AC007879.3
AC021016.2	AC021016.2
AC021016.1	AC021016.1
AC021016.3	AC021016.3
AC068946.1	AC068946.1
AC068946.2	AC068946.2
AC053503.1	AC053503.1
AC009302.1	AC009302.1
AC016712.1	AC016712.1
AC093884.1	AC093884.1
AC073065.1	AC073065.1
AC010149.1	AC010149.1
AC104634.1	AC104634.1
AC068134.3	AC068134.3
AC064852.1	AC064852.1
AC097713.2	AC097713.2
AC012063.1	AC012063.1
AC012076.1	AC012076.1
AC012485.1	AC012485.1
AC104809.2	AC104809.2
AC005237.1	AC005237.1
AC093642.2	AC093642.2
AC024060.2	AC024060.2
AC026202.2	AC026202.2
AC022382.2	AC022382.2
AC018809.1	AC018809.1
AC022007.1	AC022007.1
AC034193.1	AC034193.1
AC022384.1	AC022384.1
AC090004.1	AC090004.1
AC090948.4	AC090948.4
AC090644.1	AC090644.1
AC092798.1	AC092798.1
AC099535.2	AC099535.2
AC099535.1	AC099535.1
AC093142.1	AC093142.1
AC096921.2	AC096921.2
AC105749.1	AC105749.1
SNORA6	SNORA6
AC099560.2	AC099560.2
AC092047.1	AC092047.1
AC099329.1	AC099329.1
AC006059.2	AC006059.2
AC137630.2	AC137630.2
AC135506.1	AC135506.1
Z84492.1	Z84492.1
AC097637.1	AC097637.1
AC092045.1	AC092045.1
AC096887.2	AC096887.2
AC092418.1	AC092418.1
AC104849.1	AC104849.1
AC104162.2	AC104162.2
AC139700.1	AC139700.1
AC097634.4	AC097634.4
AC097369.2	AC097369.2
AC134050.1	AC134050.1
AC021660.3	AC021660.3
AC110994.2	AC110994.2
AC073861.1	AC073861.1
AC084198.2	AC084198.2
AC020651.1	AC020651.1
AC012020.1	AC012020.1
AC055748.1	AC055748.1
AC112128.1	AC112128.1
AC108693.1	AC108693.1
AC093010.3	AC093010.3
AC026341.1	AC026341.1
AC092902.4	AC092902.4
AC092903.2	AC092903.2
AC108673.2	AC108673.2
SNORA58	SNORA58
AC020633.1	AC020633.1
AC117382.1	AC117382.1
AC046134.2	AC046134.2
AC112504.2	AC112504.2
AC112504.1	AC112504.1
AC133435.1	AC133435.1
AC109992.2	AC109992.2
AC021074.1	AC021074.1
AC107421.1	AC107421.1
TMEM183B	TMEM183B
AC026347.1	AC026347.1
AC091607.2	AC091607.2
AC092944.1	AC092944.1
AC079594.2	AC079594.2
AC092919.2	AC092919.2
AC069218.1	AC069218.1
AC007687.1	AC007687.1
AC068760.1	AC068760.1
AC083904.1	AC083904.1
AC131160.1	AC131160.1
AC131235.1	AC131235.1
AC068631.2	AC068631.2
AC068631.3	AC068631.3
SNORA63B	SNORA63B
SNORA81	SNORA81
SNORA4	SNORA4
AC048351.1	AC048351.1
AC069213.3	AC069213.3
AC124944.2	AC124944.2
AC069257.3	AC069257.3
TM4SF19-TCTEX1D2	TM4SF19-TCTEX1D2
AC016949.1	AC016949.1
AC132008.2	AC132008.2
AC024560.4	AC024560.4
AC024560.5	AC024560.5
AC055764.2	AC055764.2
AC253576.2	AC253576.2
AC079140.2	AC079140.2
AC097382.3	AC097382.3
AC105345.1	AC105345.1
AC108519.1	AC108519.1
AC005674.2	AC005674.2
AC006445.1	AC006445.1
AC114728.1	AC114728.1
AC098583.1	AC098583.1
AC016687.1	AC016687.1
AC108022.1	AC108022.1
AC079921.1	AC079921.1
AC098591.3	AC098591.3
AC098591.1	AC098591.1
AC095057.3	AC095057.3
AC095057.4	AC095057.4
AC098590.1	AC098590.1
AC092597.1	AC092597.1
AC104066.4	AC104066.4
AC058822.1	AC058822.1
AC110611.1	AC110611.1
AC110611.2	AC110611.2
AC068620.3	AC068620.3
AC108215.1	AC108215.1
AC020741.1	AC020741.1
AC108161.1	AC108161.1
AC115223.1	AC115223.1
AC009570.2	AC009570.2
AC053527.2	AC053527.2
AC112719.2	AC112719.2
AC067942.1	AC067942.1
AC067942.2	AC067942.2
AC073840.1	AC073840.1
AC093827.1	AC093827.1
AC093827.3	AC093827.3
AC108516.2	AC108516.2
AC098582.1	AC098582.1
AC018797.3	AC018797.3
AC096564.1	AC096564.1
AC126283.2	AC126283.2
AC093663.2	AC093663.2
AC023886.2	AC023886.2
AC110079.1	AC110079.1
AC093752.1	AC093752.1
AC073475.1	AC073475.1
AC021205.3	AC021205.3
AC093591.1	AC093591.1
AC104619.1	AC104619.1
AC098859.1	AC098859.1
AC097376.3	AC097376.3
AC097376.1	AC097376.1
AC107223.1	AC107223.1
AC098588.2	AC098588.2
AC079228.1	AC079228.1
AC002460.2	AC002460.2
AC023424.3	AC023424.3
AC023424.2	AC023424.2
AC113155.1	AC113155.1
AC097467.3	AC097467.3
AC084740.1	AC084740.1
AC093700.1	AC093700.1
AC105250.1	AC105250.1
AC106872.2	AC106872.2
AC099343.3	AC099343.3
AC110771.1	AC110771.1
AC093909.1	AC093909.1
AC093909.6	AC093909.6
AC021087.3	AC021087.3
AC021087.5	AC021087.5
AC021087.2	AC021087.2
AC010442.1	AC010442.1
AC026748.3	AC026748.3
AC026748.1	AC026748.1
AC026412.3	AC026412.3
AC026412.1	AC026412.1
AC026412.2	AC026412.2
AC091978.1	AC091978.1
AC012640.4	AC012640.4
AC010627.1	AC010627.1
AC024588.1	AC024588.1
AC010460.3	AC010460.3
AC010469.1	AC010469.1
AC010469.2	AC010469.2
AC025458.1	AC025458.1
AC025181.1	AC025181.1
AC074134.1	AC074134.1
AC010343.1	AC010343.1
AC139792.3	AC139792.3
AC138409.2	AC138409.2
AC138409.1	AC138409.1
AC025449.1	AC025449.1
AC008875.3	AC008875.3
AC008875.2	AC008875.2
AC010435.1	AC010435.1
AC022126.1	AC022126.1
AC034238.1	AC034238.1
AC026704.1	AC026704.1
AC008892.1	AC008892.1
AC122718.1	AC122718.1
AC010359.3	AC010359.3
AC022107.1	AC022107.1
AC131392.1	AC131392.1
AC138866.2	AC138866.2
AC138866.1	AC138866.1
AC145138.1	AC145138.1
AC008953.1	AC008953.1
AC010245.1	AC010245.1
AC113404.3	AC113404.3
AC025188.1	AC025188.1
AC008581.2	AC008581.2
AC024568.1	AC024568.1
AC008802.1	AC008802.1
AC020937.1	AC020937.1
AC020898.1	AC020898.1
AC010260.1	AC010260.1
AC026436.1	AC026436.1
AC020899.1	AC020899.1
AC026700.1	AC026700.1
AC091429.1	AC091429.1
AC114316.1	AC114316.1
AC114980.1	AC114980.1
AC008850.1	AC008850.1
AC116347.1	AC116347.1
AC027313.1	AC027313.1
AC024587.1	AC024587.1
AC133134.1	AC133134.1
AC034207.1	AC034207.1
AC012603.1	AC012603.1
AC008575.1	AC008575.1
AC008494.1	AC008494.1
AC034236.1	AC034236.1
AC113398.1	AC113398.1
AC113367.1	AC113367.1
AC008695.1	AC008695.1
AC004039.1	AC004039.1
AC113410.4	AC113410.4
AC113410.3	AC113410.3
AC104109.4	AC104109.4
AC006077.2	AC006077.2
AC011405.1	AC011405.1
AC011379.2	AC011379.2
AC008781.1	AC008781.1
AC091825.3	AC091825.3
AC114939.1	AC114939.1
AC021078.1	AC021078.1
AC008427.1	AC008427.1
AC008725.1	AC008725.1
AC010609.1	AC010609.1
AC008676.3	AC008676.3
AC008677.2	AC008677.2
AC008677.1	AC008677.1
AC068657.1	AC068657.1
AC112191.2	AC112191.2
AC026403.1	AC026403.1
AC027309.2	AC027309.2
AC008429.2	AC008429.2
AC139491.3	AC139491.3
AC139491.5	AC139491.5
AC146507.3	AC146507.3
AC146507.2	AC146507.2
AC139795.1	AC139795.1
AC106795.1	AC106795.1
AC136632.1	AC136632.1
AC113348.2	AC113348.2
AC104117.2	AC104117.2
AC136604.2	AC136604.2
AC022413.1	AC022413.1
AL365272.1	AL365272.1
AL512329.2	AL512329.2
AL133351.1	AL133351.1
AL590004.2	AL590004.2
AL136968.2	AL136968.2
AL139095.2	AL139095.2
AL138878.1	AL138878.1
AL139039.2	AL139039.2
AL024498.2	AL024498.2
AL139807.1	AL139807.1
AL022098.1	AL022098.1
AL138824.1	AL138824.1
AL133268.1	AL133268.1
AL031229.1	AL031229.1
AL009179.2	AL009179.2
AL645939.1	AL645939.1
AL645929.1	AL645929.1
AL671277.1	AL671277.1
AL662795.2	AL662795.2
AL669830.1	AL669830.1
AL671883.2	AL671883.2
AL662899.1	AL662899.1
AL671762.1	AL671762.1
AL662884.1	AL662884.1
AL645940.1	AL645940.1
AL354740.1	AL354740.1
AL139100.1	AL139100.1
AL138721.1	AL138721.1
AL033519.3	AL033519.3
Z95152.1	Z95152.1
DINOL	DINOL
AL353597.3	AL353597.3
FO393411.1	FO393411.1
AL031778.1	AL031778.1
AL035587.2	AL035587.2
AL133375.1	AL133375.1
AL583834.1	AL583834.1
AL355802.3	AL355802.3
AL355802.1	AL355802.1
AL109615.4	AL109615.4
AL133334.1	AL133334.1
AL158050.1	AL158050.1
AL445529.1	AL445529.1
AL591034.1	AL591034.1
AL021368.1	AL021368.1
AL021368.4	AL021368.4
AL135905.2	AL135905.2
AL365217.1	AL365217.1
AL356057.1	AL356057.1
AL591135.1	AL591135.1
AL359715.3	AL359715.3
AL359715.1	AL359715.1
AL121835.1	AL121835.1
AL078595.1	AL078595.1
AL589740.1	AL589740.1
Z86062.1	Z86062.1
AL133406.2	AL133406.2
AL022067.1	AL022067.1
AL096816.1	AL096816.1
AL445189.2	AL445189.2
AL512430.3	AL512430.3
FO393415.2	FO393415.2
AL050331.1	AL050331.1
Z84488.2	Z84488.2
AL132671.2	AL132671.2
AL450405.1	AL450405.1
AL589993.1	AL589993.1
AL137009.1	AL137009.1
AL078600.1	AL078600.1
Z99129.4	Z99129.4
Z99129.1	Z99129.1
AL096711.2	AL096711.2
AL356432.3	AL356432.3
AL360178.1	AL360178.1
AL023284.3	AL023284.3
AL121933.2	AL121933.2
AL356234.1	AL356234.1
AL592429.2	AL592429.2
AL589674.1	AL589674.1
AL355304.1	AL355304.1
AL031320.2	AL031320.2
AL049844.1	AL049844.1
AL049844.3	AL049844.3
AL049844.2	AL049844.2
AL603766.1	AL603766.1
AL031133.1	AL031133.1
AL078581.4	AL078581.4
AL078581.1	AL078581.1
AL355312.6	AL355312.6
AL133260.1	AL133260.1
AL356535.1	AL356535.1
AL590867.2	AL590867.2
AL357075.5	AL357075.5
AL589693.1	AL589693.1
AL162578.1	AL162578.1
AL117344.2	AL117344.2
AL139330.1	AL139330.1
AL360169.2	AL360169.2
AL035530.1	AL035530.1
AL078604.1	AL078604.1
AL353625.1	AL353625.1
AL139393.3	AL139393.3
AL022069.3	AL022069.3
AL159163.1	AL159163.1
Z94721.3	Z94721.3
Z94721.2	Z94721.2
AL031315.1	AL031315.1
AL354892.2	AL354892.2
AL354892.3	AL354892.3
AL603783.1	AL603783.1
AL008628.1	AL008628.1
AC069288.1	AC069288.1
AC072054.1	AC072054.1
AC092428.1	AC092428.1
AC092171.2	AC092171.2
AC009412.1	AC009412.1
AC079742.1	AC079742.1
AC073343.2	AC073343.2
AC004982.1	AC004982.1
AC004948.1	AC004948.1
AC007161.3	AC007161.3
AC006042.3	AC006042.3
AC004949.1	AC004949.1
AC013470.3	AC013470.3
AC011287.1	AC011287.1
AC073333.1	AC073333.1
AC019117.3	AC019117.3
AC073072.2	AC073072.2
AC005682.1	AC005682.1
AC005165.2	AC005165.2
AC010677.1	AC010677.1
AC004540.2	AC004540.2
AC004079.1	AC004079.1
AC004079.5	AC004079.5
AC006978.2	AC006978.2
AC006978.1	AC006978.1
AC005154.5	AC005154.5
GARS-DT	GARS-DT
AC005154.2	AC005154.2
AC018645.3	AC018645.3
SEPTIN7-AS1	SEPTIN7-AS1
AC004951.4	AC004951.4
AC017116.2	AC017116.2
AC004453.1	AC004453.1
AC004938.2	AC004938.2
AC004847.1	AC004847.1
AC124014.1	AC124014.1
AC006970.1	AC006970.1
AC073136.2	AC073136.2
AC099654.2	AC099654.2
AC091685.2	AC091685.2
AC073107.1	AC073107.1
AC068533.4	AC068533.4
AC068533.3	AC068533.3
AC006001.3	AC006001.3
AC006001.4	AC006001.4
AC027644.4	AC027644.4
AC006001.2	AC006001.2
AC073335.1	AC073335.1
AC004910.1	AC004910.1
AC211476.4	AC211476.4
AC211433.1	AC211433.1
AC006330.1	AC006330.1
AC004980.1	AC004980.1
AC007000.3	AC007000.3
AC007000.1	AC007000.1
AC074183.2	AC074183.2
AC000120.2	AC000120.2
AC000120.3	AC000120.3
AC000120.1	AC000120.1
AC000065.1	AC000065.1
AC002075.2	AC002075.2
AC079781.5	AC079781.5
AC079781.4	AC079781.4
AC004967.2	AC004967.2
AC004967.1	AC004967.1
AC073063.1	AC073063.1
AC005020.2	AC005020.2
AC073842.2	AC073842.2
MAP11	MAP11
AC092849.2	AC092849.2
AC069281.2	AC069281.2
AC005072.1	AC005072.1
AC091390.4	AC091390.4
AC093668.1	AC093668.1
AC105052.4	AC105052.4
AC105052.1	AC105052.1
AC007683.1	AC007683.1
AC004884.1	AC004884.1
AC073073.1	AC073073.1
AC002463.1	AC002463.1
AC073130.3	AC073130.3
AC002066.1	AC002066.1
AC074085.2	AC074085.2
AC005521.1	AC005521.1
AC000123.2	AC000123.2
AC000123.3	AC000123.3
AC006529.1	AC006529.1
AC018635.1	AC018635.1
AC010655.4	AC010655.4
AC090114.3	AC090114.3
AC090114.1	AC090114.1
AC108010.1	AC108010.1
AC018638.8	AC018638.8
AC018638.5	AC018638.5
AC073320.1	AC073320.1
AUXG01000058.1	AUXG01000058.1
AC009362.1	AC009362.1
AC093106.1	AC093106.1
AC008038.1	AC008038.1
AC083873.1	AC083873.1
AC083870.1	AC083870.1
AC083862.3	AC083862.3
AC009542.1	AC009542.1
LUZP6	LUZP6
AC009517.1	AC009517.1
AC009245.1	AC009245.1
AC018644.1	AC018644.1
AC009220.2	AC009220.2
AC073342.1	AC073342.1
AC005229.1	AC005229.1
AC004890.1	AC004890.1
AC004890.2	AC004890.2
AC004877.2	AC004877.2
AC006008.1	AC006008.1
AC073111.3	AC073111.3
AC073111.4	AC073111.4
AC021097.2	AC021097.2
MIR671	MIR671
AC104843.1	AC104843.1
AC093726.1	AC093726.1
AC005534.2	AC005534.2
AC005534.1	AC005534.1
AC004908.2	AC004908.2
AC019257.8	AC019257.8
AF228730.5	AF228730.5
AC105233.5	AC105233.5
AC022784.1	AC022784.1
AF131215.6	AF131215.6
AC107918.4	AC107918.4
AC068587.4	AC068587.4
AC105206.2	AC105206.2
AC087854.1	AC087854.1
AC100861.1	AC100861.1
AC013643.2	AC013643.2
AC108449.2	AC108449.2
AC108449.1	AC108449.1
AC026979.4	AC026979.4
AC090281.1	AC090281.1
AF279873.1	AF279873.1
AC087343.1	AC087343.1
AC130304.1	AC130304.1
AC084024.3	AC084024.3
AC087623.2	AC087623.2
AC108863.2	AC108863.2
AC103724.4	AC103724.4
AC110275.1	AC110275.1
AC024451.4	AC024451.4
AC103769.1	AC103769.1
AC064807.4	AC064807.4
AC022034.2	AC022034.2
AC046176.1	AC046176.1
AC009927.1	AC009927.1
AC068522.1	AC068522.1
AC113143.3	AC113143.3
AC009879.2	AC009879.2
AC009879.3	AC009879.3
AC110998.1	AC110998.1
AF201337.1	AF201337.1
AC015687.1	AC015687.1
AC027018.1	AC027018.1
AC022826.2	AC022826.2
AC115837.1	AC115837.1
AC036214.3	AC036214.3
AC036214.2	AC036214.2
AC034114.2	AC034114.2
AC060765.2	AC060765.2
AC103760.1	AC103760.1
AC087752.4	AC087752.4
AP002982.1	AP002982.1
AC104986.1	AC104986.1
AC027373.1	AC027373.1
AP001330.4	AP001330.4
AC012213.5	AC012213.5
AC090686.1	AC090686.1
AC087620.1	AC087620.1
AC104316.1	AC104316.1
AC016074.2	AC016074.2
AC103705.1	AC103705.1
AF228727.1	AF228727.1
AF305872.2	AF305872.2
AC067931.1	AC067931.1
AC138696.1	AC138696.1
AC067930.8	AC067930.8
AC067930.5	AC067930.5
AC067930.1	AC067930.1
AC105219.1	AC105219.1
AC109322.2	AC109322.2
AC233992.1	AC233992.1
AC233992.2	AC233992.2
AC084125.2	AC084125.2
AF235103.3	AF235103.3
AL359076.1	AL359076.1
AL354977.2	AL354977.2
AL162253.2	AL162253.2
AL513412.1	AL513412.1
AL583805.1	AL583805.1
AL592293.1	AL592293.1
AL592293.2	AL592293.2
AL356000.1	AL356000.1
AL161909.1	AL161909.1
AL158206.1	AL158206.1
AL359922.1	AL359922.1
AL359922.3	AL359922.3
AL353662.2	AL353662.2
AL162231.3	AL162231.3
AL162231.4	AL162231.4
AL353795.3	AL353795.3
AL133410.3	AL133410.3
AL158156.1	AL158156.1
AL513165.2	AL513165.2
AL138752.2	AL138752.2
AL138752.1	AL138752.1
AL390726.4	AL390726.4
BX664615.2	BX664615.2
AL353763.2	AL353763.2
AL353763.1	AL353763.1
AL358113.1	AL358113.1
AL162390.1	AL162390.1
AL354733.2	AL354733.2
AL353743.2	AL353743.2
AL353743.1	AL353743.1
AL353678.1	AL353678.1
AL161787.1	AL161787.1
OR7E31P	OR7E31P
AL391219.1	AL391219.1
AL136981.4	AL136981.4
AL133477.1	AL133477.1
AL133477.2	AL133477.2
AL589843.2	AL589843.2
AL512590.2	AL512590.2
STRA6LP	STRA6LP
AL499604.1	AL499604.1
AL807761.2	AL807761.2
AL669983.1	AL669983.1
AL158823.1	AL158823.1
PALM2-AKAP2	PALM2-AKAP2
AL138756.1	AL138756.1
AL359636.2	AL359636.2
AC007066.2	AC007066.2
AC007066.1	AC007066.1
AL162426.1	AL162426.1
AL157935.1	AL157935.1
AL359091.3	AL359091.3
AL441992.2	AL441992.2
AL358781.2	AL358781.2
AL162417.1	AL162417.1
AL355574.1	AL355574.1
AL355987.3	AL355987.3
AL355987.4	AL355987.4
AL355987.2	AL355987.2
AL807752.7	AL807752.7
AL807752.6	AL807752.6
AL590627.2	AL590627.2
AL451164.2	AL451164.2
AL513303.1	AL513303.1
AL365356.1	AL365356.1
AL512770.1	AL512770.1
AL731559.1	AL731559.1
AL157392.3	AL157392.3
AL157392.4	AL157392.4
AL158211.5	AL158211.5
AL512598.2	AL512598.2
AL160287.1	AL160287.1
AL353796.1	AL353796.1
AL391839.2	AL391839.2
AL117336.2	AL117336.2
AL133216.2	AL133216.2
AL022345.4	AL022345.4
ZNF32-AS3	ZNF32-AS3
AL591684.2	AL591684.2
AL442003.1	AL442003.1
AC010996.1	AC010996.1
AL513534.2	AL513534.2
AL359183.1	AL359183.1
AC091769.2	AC091769.2
AL731563.2	AL731563.2
AC022400.5	AC022400.5
AL132656.3	AL132656.3
AL157394.3	AL157394.3
AL139124.1	AL139124.1
AL138759.1	AL138759.1
AL365273.2	AL365273.2
AL355490.2	AL355490.2
AL355315.1	AL355315.1
AL391684.1	AL391684.1
AL133353.2	AL133353.2
AL138921.1	AL138921.1
AL133215.1	AL133215.1
RPARP-AS1	RPARP-AS1
AL121929.3	AL121929.3
AL121929.2	AL121929.2
AL133355.1	AL133355.1
AL360182.1	AL360182.1
AL355512.1	AL355512.1
AL158212.5	AL158212.5
AL158212.3	AL158212.3
AL158212.2	AL158212.2
AL133384.2	AL133384.2
AL731557.1	AL731557.1
AL139407.1	AL139407.1
AL355598.1	AL355598.1
AC073585.2	AC073585.2
AC073585.1	AC073585.1
AL731577.2	AL731577.2
AL731571.1	AL731571.1
AL158835.3	AL158835.3
AL360181.3	AL360181.3
AC137894.3	AC137894.3
AC127526.4	AC127526.4
AC087441.1	AC087441.1
OR52I1	OR52I1
AC104389.5	AC104389.5
AC091564.3	AC091564.3
AC091564.7	AC091564.7
AC011979.1	AC011979.1
AC011092.2	AC011092.2
AC018523.1	AC018523.1
AC018523.2	AC018523.2
AC116533.1	AC116533.1
AC126389.1	AC126389.1
AC107956.1	AC107956.1
AC084117.1	AC084117.1
AC100771.1	AC100771.1
AC104563.1	AC104563.1
AC131571.1	AC131571.1
AL078612.1	AL078612.1
AL035078.4	AL035078.4
AL049714.1	AL049714.1
AL136126.1	AL136126.1
AL049629.2	AL049629.2
AL139174.1	AL139174.1
AL133330.1	AL133330.1
AC087276.2	AC087276.2
AC087276.1	AC087276.1
AC068205.2	AC068205.2
