	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
TTC39C	-0.000464056717155	-0.0015798975290257	-0.000268359680888	-0.0003257323128645	-0.0051909683195798	-0.0004119765397922	-0.0006326970733888	0.0024886180872151	0.0052992494085861	-0.0010681779253493	0.0002731545950196	0.0001126015128517	0.0022778749875351	0.0016703683690751	-0.0017464180413845	0.0033375932687979	-0.0010298346520792	-0.0008417701873393	0.0006454462622491	-0.0006528666138242	-0.0009690132380953	0.0027258299019083	0.0015650630115117	0.0009731207493727	0.0002098153430107	0.0012716861487425	-0.0004587584430036	0.0014290582239458	-0.0007817683448355	0.0004383844379985	-0.0002594920269344	-0.0015956837601636	-0.0003325580748842	-0.0002860930222173	-0.0003803344838737	-0.0001127728371348
TTC4	-6.22131168891014e-05	0.0001961918968825	-1.701387417981734e-05	2.096982604360537e-05	-0.000347521114791	-6.561316553258445e-05	-4.125147377339027e-05	0.0002531130821385	7.338672615145488e-05	-0.0001617165655294	-2.0473941683090736e-05	-1.977133986881004e-05	0.0001287376864136	-3.359632427759693e-05	0.0001167743927177	-9.527692166826684e-05	-5.470271363947864e-05	-2.9370003003952472e-05	-2.6422023823424907e-05	0.0001620372105977	-0.0001824689449018	-5.975351018380645e-07	0.0002053321722532	4.173007687948582e-05	-0.0001167586642303	0.0005947348616534	-3.917251425453291e-05	-8.363083885862889e-05	-6.208932390224415e-06	-0.0001657192630197	-0.0003477358085884	0.0001744988375574	-0.0001230176191285	-0.0001413381035993	-0.0001435641903532	-0.0001316707038409
TTC5	-8.924524677202277e-05	0.0001968050412926	0.0002088341715655	0.0002362263861755	-0.0007559440434965	-3.0403194455738455e-05	4.16052990842707e-05	0.0001157569687867	-0.0001438062325807	-0.0002693872018521	5.977095090274973e-05	0.0002078058191752	3.96653937032953e-05	0.0001143244296323	7.798730603440313e-05	9.862796783392585e-07	-6.417180483158841e-05	7.07609654829532e-05	-6.559714864237708e-05	8.468627911850912e-05	0.0003988465147725	2.335043735523349e-05	0.000159032934281	-0.0001564021563848	-0.0001951936810381	-0.0004462790635083	1.6892361865284767e-05	-0.0002139824043029	8.443489368141454e-05	-0.0006369363223418	-0.0003077023218268	-5.936173041016645e-05	6.021920267116536e-05	0.0011725443793137	0.0001609953880528	-0.0005748116845284
TTC6	9.153763214260408e-05	-8.636516574849138e-05	7.498263886488867e-05	2.955075592997656e-05	-0.0003724956375473	1.015592475307384e-06	-3.370882842640535e-05	9.319646166347056e-07	6.923694720598525e-05	5.640869341001892e-05	-3.511065161753136e-05	0.0001222492701688	-1.763147662630958e-05	2.880680432885848e-05	7.420059511488276e-05	-1.817175497808246e-05	-0.0001386473833454	1.3788170853796996e-05	3.301092079130631e-05	3.207449813639272e-05	-3.716976149106625e-05	-2.929468849355131e-05	9.11208636522602e-05	0.0001280296338171	-0.0002078182793324	7.717518203210564e-05	5.931998008014744e-06	2.1007453837442965e-05	-7.884629196318676e-05	0.0001816527970572	-9.795128945280756e-05	0.0001054317952938	-3.5836991219278166e-05	-4.995992856250626e-05	-2.4405508313479125e-05	-4.268886644642936e-05
TTC7A	-0.0003266965344467	-0.000367453292723	0.0003486577285509	3.5559790095111165e-05	-0.0032258175473574	-5.987244192581236e-05	5.246071223384856e-05	-0.000102438481895	-0.0003455177048031	0.0016521839322778	0.0007482216694072	0.0004004181881988	0.0003036324627628	0.0005828189399592	-0.0003211853238365	0.0009768559953824	0.0005239673167774	0.0003551790640918	0.0003628750417352	-0.0001519110574528	0.0003072212008766	0.0004844674732305	0.0003872350360464	0.000138240321971	-1.54597220848546e-05	0.0001048369748593	0.0002401337341026	0.0002835007961504	-7.089537515805224e-05	0.0008114767965119	0.0002232536034055	-0.0001230042009847	-0.000196092298575	0.0016334864042477	-0.0002382552705146	-0.0002255492818899
TTC7B	-0.0001272824561798	-6.509575327512726e-05	0.0001523570562699	0.0001467095701697	-0.0008301876018931	-2.4597016266301384e-05	-3.217132508906217e-05	1.6859754811991785e-05	7.51265919048404e-06	0.0003249898345806	-8.677692560437824e-05	0.0001868374879377	4.353924051652913e-05	0.0001006894986204	-1.9795533526137084e-05	0.0001367610287395	-4.92948484650638e-05	0.0001466418032146	5.178088831043836e-05	-7.633039964932893e-05	0.0003003349829202	8.671731807091839e-06	0.0001322016069602	-0.0001245089076317	-0.0001569357639068	-6.621638709821532e-05	0.0003545831600742	4.8538656648940506e-05	5.570351591937877e-05	0.0001266864329468	0.0003287400431792	0.0001380680210795	0.0004033292267673	-0.0002097867854194	0.0005261282524951	-0.0003765061775402
TTC8	-0.0001648477891858	5.4462375858666695e-05	-0.0003464428013914	0.000570891880665	-0.0007155880885201	0.0001424130960724	0.0002421857049933	0.0001211162107006	-0.0001111353767075	-0.0001665673204598	-0.0001338681697102	6.390482005011092e-05	9.613452161242208e-05	0.0001857362248357	-0.0002909390619256	7.436947151125783e-05	0.0001929667488831	-0.0001323554398835	-0.0001087723848914	-0.0003320666317926	0.001801013180342	-0.000190529903232	-6.164376748709504e-05	0.0003686147758413	6.60512443396952e-05	-0.0001156411998052	-7.580485267881323e-05	-0.0001377684467869	0.0002437822207714	-0.0005441260187302	3.5839630322253998e-06	8.133587622744366e-05	-3.3005707905797146e-05	0.0007354112367809	0.0004852117010779	-0.0002602573445533
TTC9	0.0002101704140466	0.0001124225476653	0.0004987012582617	0.0002237125331737	-8.994169745568728e-05	0.0001706534478524	6.28379349118808e-05	-0.0003244417638685	0.0001141418118044	-0.0007783797069944	-3.4264792837569674e-05	-0.0001421720131974	-0.0001229334304843	-4.533265775369616e-05	-0.0007414424715138	-0.00022108661204	0.0004305775638155	-0.0003965113647875	-2.500793861989449e-05	-0.000555361457519	0.000602821650391	-0.000255080790822	-0.0001737966623948	-3.813522201435223e-07	-9.19997442587049e-05	-9.941010785544564e-05	2.9232140072200008e-05	0.0005940179815946	-0.0004073014570752	-3.660512058111564e-05	-0.0001756734416329	-2.415099610173112e-05	0.0001305505194797	-0.0005827425908458	-0.0001906630263343	0.0001544117083257
TTC9B	-2.0619640101203813e-05	-5.46597154218062e-05	-1.8488878207746213e-05	7.628521309508077e-05	-0.0001197352569544	2.483215520039066e-07	3.145043839068219e-05	5.637876974578423e-05	-6.0098548559916e-05	1.0253611931137528e-06	2.9047066782413456e-05	4.8748551191301065e-05	0.0001375375827094	-1.7611468827343187e-05	-7.893820504060897e-05	0.0001263625500044	3.579841272662704e-05	6.423480038202263e-05	-4.110245493040119e-05	9.405382683518891e-05	-7.473767132214294e-05	-1.363275815939361e-05	-3.287325027325059e-06	-9.220512611076242e-05	-1.9733212650052104e-05	0.0002698095510457	-1.7107454924373404e-05	-3.956437300105402e-05	-1.5033529515697248e-05	-8.857673225857158e-05	-0.0002535774932244	-9.293493384423197e-05	-5.0661554401015135e-05	0.0002281819840063	-2.804308027635314e-05	-4.221123009298257e-05
TTC9C	0.000178376746626	3.347620990550852e-05	0.0002032050260732	0.0001228526990989	-0.000280050159205	4.544097545639873e-05	0.0001546367395175	6.1577353178095e-05	-8.3471779168338e-05	-0.0009567886140262	2.6457351281720307e-05	8.72246720308267e-05	9.407193884405148e-05	-7.619486012740059e-05	-2.221803889674288e-06	-1.3447750840362522e-06	9.004173620827334e-05	-2.3544914403047167e-05	-4.812710415094901e-05	-9.35146659543562e-05	-0.0002132631627791	0.0001371683986175	0.0001399198211976	-9.331714187036672e-05	1.3822665655140198e-05	-0.000178124494719	0.0002457582621137	-0.0005308026539945	0.0001095157113959	-0.0004463808171358	-5.568788232760148e-06	0.0003447127723655	0.0002272627416027	-0.0004440635383745	-7.176361090867006e-05	-0.0003801377701482
TTF1	-9.0765749632284e-05	9.149824308206312e-06	-0.0001283424262829	-9.16978746867659e-06	-0.0003352245626472	-0.0001738856815155	0.0001612404981021	-9.915142447019776e-05	-4.283305391431389e-05	0.0001259270559077	0.0001281664406213	9.1727320245977e-05	0.0001346840425521	-1.9669478491107675e-05	4.982629904825149e-05	-0.0001052712794102	0.0001419571338251	6.055739146132097e-05	6.356902168021855e-05	0.0001560012636392	1.734839468581686e-05	0.0002409177208143	0.0002764176512268	-4.8713210279661135e-05	3.055491838290098e-05	0.0003220990365369	0.0001534892720438	0.0003000846580494	6.537469971035591e-05	-0.0003610617399481	7.257437376082632e-06	-0.0001451464892596	-0.0002615929241516	-0.0004066486738149	-0.0004107509614954	0.0002269683547662
TTF2	-0.0002400641270639	0.0001972225119228	4.345082856257594e-06	-6.542964954480421e-05	-0.0012831114134835	1.2186522959088978e-07	0.0003710369071498	0.0002911865452079	-0.0002767008905866	0.0003565247437004	0.000513275664386	-5.538749719758806e-05	2.078003148759224e-06	-0.0001881279327566	-0.0001736574698141	3.639533118178484e-05	1.725974105400022e-05	0.0001030260802362	0.000341935740725	0.000227883600858	0.0001042883478682	0.0002558215183331	0.0004006505397791	-0.0002335418796211	-0.0002845819472204	0.0011665363655741	5.219786664105704e-05	0.0002620722328361	-4.773894837804574e-05	0.0003014791868401	0.0001913146833275	-0.000652739507086	5.473061913409269e-05	-0.0003650245670379	-0.0002473321888142	0.0001119508608442
TTI1	3.1032552512634694e-05	0.0001098692729175	0.0003262438725962	-7.865776644746721e-05	-0.0018024211428215	0.0001224668592368	0.0001865114736297	0.0002171872025877	-6.863555463264032e-05	0.000109707955416	0.0002187025561818	0.000261581171101	0.0001278420892496	9.104946705267544e-05	0.0001169568939424	1.3673839417379536e-05	3.926837944316646e-05	1.5391502970879778e-05	4.2319296601572e-06	-0.0001550708866894	-2.7738426492334475e-05	9.675433632603998e-06	0.0002094437241281	3.353720383135234e-05	-0.0001141198532845	0.0006312685157857	0.0001796360180872	-0.000121235202907	0.0001684392571015	-0.0002223076315333	-0.0002964454205184	-0.0002173860101738	4.194660587889122e-05	0.0014029037286682	8.126192768603596e-05	0.0004687441499676
TTI2	5.84004222313017e-06	7.66988199683293e-06	2.0598709302614268e-05	0.0001106937464162	-0.0007722102474641	7.003588888460449e-05	4.126698011611147e-06	7.507032197412412e-05	-0.0001152306616756	0.0001917167759949	1.5296170194909348e-05	0.0001682537191036	0.0001468385851103	-2.94170534735928e-05	0.0002289794659002	-6.642800014463256e-05	0.0002930505327003	-7.529093774219224e-05	3.0286872085909984e-05	-8.980807566951112e-05	5.46871690600337e-05	-4.8202229591259263e-05	4.3693312927200784e-05	-0.000146019906709	-5.1792912938384105e-05	0.0003663896846729	-1.3322564628884086e-05	0.000165254751869	1.3672018550698142e-05	-0.0007077878408548	1.8714504900324048e-05	9.236633026568622e-05	-0.0001538666461281	-0.0002263610154447	-9.995234998611335e-05	-0.0002623141982862
TTK	-3.3077022542883645e-05	2.093435097948394e-05	-0.0001026933851488	-2.1851274764820547e-06	-0.0004247874397307	4.501892526836851e-07	-2.4437418501332205e-05	-6.77647047444938e-05	-0.0002070393615004	0.0001802472498788	0.0002610993673359	-3.570592464284333e-06	-0.0001335999368429	0.0001397523788837	0.0002389506094704	0.0001834999249538	-3.632689542725588e-05	0.0001559767516301	0.0002176474869663	0.0003126515589005	-0.0001244360306483	0.0004544503970416	0.0001419037887941	3.688156351564696e-05	-0.0003172248849141	-0.0003460774971619	0.0004997069657874	-0.0002806111466696	-8.017566298659519e-05	0.0001147198096615	7.535977552388439e-05	-0.0003938450773464	-0.0002061786829718	0.0001490087207604	-7.993016045511957e-05	-6.186529650331751e-05
TTL	-0.0005273719796709	0.0002692276044145	0.0002562770001018	-0.0001033431136863	-0.0016550416532095	-0.0001604950576009	-1.838605725776148e-05	-4.707826742047134e-05	-0.0001281539703638	0.0001491702646955	0.0007065264001497	0.0002600812159041	-0.0002180433829873	-2.908389839017286e-05	0.000307250637203	3.395379930444005e-05	0.000196542568636	0.0005137333074752	0.0006014271035132	1.2609596753534758e-05	0.000362756735925	0.000677929013795	0.0002021976237002	0.0001608660273049	-2.35654053425942e-05	0.0008824883807021	0.0003362839736506	0.0004991538944301	-1.4570463870261527e-05	-0.0001080206369698	-0.0003269467936118	-0.0003474975805527	-0.0002512813508414	0.0018098891224414	0.0001912561346165	-0.0001355550715536
TTLL1	-0.0001821982259196	4.9621392228861455e-05	0.0001544823046182	0.0001021848049889	-0.0004288383973999	-6.430006853200982e-05	1.4144737089173638e-05	-1.937570650699902e-05	-2.037816682576551e-05	-1.19524446752702e-05	7.871569355759949e-05	0.0001651690746456	0.0002224601779345	3.779816062864181e-06	8.166402290158835e-05	-0.0001017515961505	-3.350408640377671e-05	-3.964309045354197e-05	3.069121203789306e-05	0.0001560869755797	-0.0001161181707226	2.6016196851998636e-05	-1.7319459933335905e-05	-3.5847310133910724e-05	5.886332618476688e-05	0.000397988944723	0.0001043623604579	0.0001549296187013	-0.0001298066169085	-2.311903245522909e-05	-7.832176500566468e-05	-0.0001988184487029	5.984443123618476e-05	0.0004970645637882	-0.0002235122775794	0.0011283631707548
TTLL10	-5.9757689832732025e-05	-8.876775597920542e-05	-4.7738055973478805e-06	6.097459986721828e-06	-0.0002164207850709	-6.51496749151583e-05	-9.080263451820118e-05	-8.948967058596631e-05	-0.0005382150260864	7.242298720111132e-05	-0.000131791456417	-9.096843212224052e-05	5.3362157085546334e-05	-1.990516261054167e-05	-0.0001110933294726	0.0004522972165205	-8.994753056526061e-06	0.0009032095280377	0.000294308026236	-0.0001825718192814	0.0006000236217721	-0.0001017449663372	-2.2125145317864576e-05	0.0009733088276779	7.771221621053175e-05	-9.870533383299384e-05	-1.3054888724459612e-05	-0.0002153333940008	6.419182621774207e-05	1.6646007899226794e-05	1.0447191689269945e-05	-0.0001370256279137	-9.793168087442892e-05	0.0034234191238503	-1.2997996921811785e-05	-6.569175372006059e-05
TTLL11	3.3649108509766747e-06	-1.9682885786138837e-05	0.0003956439537749	0.0001059798071227	-0.0014382849342129	7.06599515577112e-05	-3.615329222288649e-05	0.0003765786436469	-0.0001016608591443	-0.0004749198809615	0.0001900165018574	0.0002836184258964	0.0002537017392198	0.000123999062795	-0.0001411742129674	-3.763054014517791e-05	0.000161294281401	0.0001806847983393	1.740764373711823e-05	-0.0002710156525791	5.003546759895864e-05	5.791418843922983e-05	0.0001029149687786	0.0001021464048694	-0.000155383816577	0.0010246042596876	-3.407117041405268e-05	8.723443602316934e-05	0.000347401010507	-3.591035597202113e-05	-0.0001231289343781	-0.0003282484552609	8.37912031525698e-05	-0.0003884960175113	0.0001360715938814	8.141996250845684e-05
TTLL11-IT1	3.794529751072168e-05	-8.760731319821242e-05	-1.0036500104290984e-06	-4.983862612282709e-05	-0.0001188562929125	-1.3793873119431472e-05	-7.287059227129462e-05	-1.07676882681142e-05	-5.493645235076549e-05	0.0002136272093642	0.0001793843063055	-4.4531622769189785e-05	-1.6260881719457304e-05	-5.273919885094721e-06	9.268779077251328e-05	-3.5109994536217126e-05	-7.513182512569808e-05	4.684517981919716e-05	1.0282627122033144e-06	1.421004380909382e-05	-4.603620650171992e-05	7.256950017614794e-06	-5.932804431740147e-05	-3.470325377709847e-05	8.957366482001222e-05	0.0009435914399453	-3.822867835546441e-05	0.0001446784170233	-0.0001389213161603	-0.0001319494618308	-0.0002633403201568	-2.329695349606193e-05	-3.847168062179394e-05	-0.0001227124657972	-9.738596458808416e-06	-5.328829421900492e-06
TTLL12	-0.0001353974430394	0.0002343544321051	7.522002569239873e-05	9.10258489120515e-05	-0.000291407627121	5.298071453005642e-06	-0.0002056610707887	0.0004437128066179	-0.0003374887430952	-8.769443568677373e-05	0.0001408153028488	5.598574161522034e-07	3.910027854347282e-07	6.39959705589651e-05	-7.824126876241434e-05	1.5678533829040212e-05	-3.914830232100926e-05	2.6102134065709555e-05	9.659172800429144e-05	-0.0001716219033992	-0.0001080510266474	-6.085091248918124e-05	3.694135779284659e-05	-3.691463271478853e-05	-2.1817673608572064e-05	0.0005703919972401	-2.088928759712027e-05	-5.032138642866699e-05	0.0001077260470619	-0.0001290656799099	-0.0001904397345493	0.0001072796036663	2.1814409305914728e-05	-0.0002999887473718	0.0003398930736212	-0.0001458759842552
TTLL2	-9.791488162598065e-05	-0.000133980708843	-3.9894480231899583e-05	0.0001185251694735	-0.000175865368329	-2.269400652062266e-05	5.754866984686417e-05	-0.0001033835709978	-6.670041393570884e-05	-7.84333068578711e-05	-7.465910570849197e-05	3.57267999308899e-07	0.0002852173130462	0.0003565075994474	-5.8325955794232085e-05	0.0006125674871615	-6.756164928167416e-05	5.639856565421535e-05	0.0001048000638053	-3.472842178070892e-05	-0.0002354984641144	-6.401209183227615e-05	-0.0001127436260463	-2.23110124308921e-05	-6.831533598281993e-05	0.0004104293921156	-4.819281698497963e-05	0.0003776688955464	-0.0001033798820266	0.0001251313119054	3.3473282384170256e-05	-9.594350513928058e-05	0.0002384801886734	0.0002433516064543	0.0002591170289846	-0.0002028036576001
TTLL3	-0.000218954727661	-0.0001871129423587	0.0004724271359771	0.0004491233778656	-0.002170948206415	-0.0001186257308518	0.0003384639702742	-0.0001997837016905	9.119226807186404e-05	0.0002547837850516	0.0003716227021065	0.0002769244634403	0.0004175005332576	-2.6532060914979237e-05	0.0004292128420849	0.0001682405616728	-0.0002528048447755	0.0002322117019682	0.000380961901159	-0.0001779594283835	-0.000147571832156	0.000376673191717	-5.223878123089678e-06	-3.151939231103303e-05	0.0001250301819492	-6.0738499724556617e-05	0.0002584150909364	0.0004285417156103	7.32542573924874e-05	8.361881832859233e-05	-0.000747624315839	-0.0001952277026556	-6.080525905521167e-06	8.87514537723427e-05	3.553951503935113e-05	6.206762845579171e-05
TTLL4	-0.0001395117339454	0.0001562631463167	0.0001559690838148	-0.0001092265434349	-0.0009206356983379	-2.251402209190013e-05	-0.0001171948066567	0.000169266593516	-0.0001202214797228	0.0001227572326961	9.22700267798193e-05	0.0001533001668935	7.084037080601005e-05	1.1187336220500402e-05	0.0002066341494876	3.8293086551772105e-05	3.904141402652763e-05	1.745313092534352e-05	0.0001210726652747	0.0003476481014983	0.0009182197573971	6.035990190509619e-05	-4.901266001237724e-05	-0.0001263697671925	-1.6483026049259563e-05	3.904963121005898e-05	-3.530402881661718e-05	-0.0002249018492517	4.046216872242311e-05	0.0001661102799594	-1.7030731441126693e-05	-0.0002151378769452	-0.0002880179783323	0.001417858549937	-0.0001336071182043	4.607016725080148e-06
TTLL5	-0.0007346208063887	0.0011199806014492	0.0002468769142531	0.0005007057255671	-0.0031202507792716	-0.0002626824483513	-0.0002666263376604	0.0002426773979176	-0.0003732922325804	0.0002537596464993	0.0004709114729004	0.0004301684100852	3.660922990131234e-05	-2.37915412509798e-05	-0.00022478486203	-1.9429868232938784e-05	-4.225317594406164e-05	4.832788225979574e-05	0.0001495033093536	-0.0004589959863798	0.0040360599431552	8.144574128256124e-05	-0.0004137216656411	-7.262712453936799e-05	-8.448317745523638e-05	0.0014312642283294	0.0002033953189913	0.0004881449939302	-0.0002063056707586	-5.545449896269671e-05	-0.0007668569780514	-6.031519203950254e-05	0.0001693313649004	-0.0003852301967047	-0.0001986656370368	0.0001062193258442
TTLL6	3.3688569136511424e-05	-3.572344398480785e-05	1.054520583186175e-05	3.972297652227418e-05	-0.0001069790776628	1.6482088844619137e-05	5.5869823175634106e-05	-1.8393897608388304e-05	3.00279548528223e-05	6.10089415608282e-06	5.3937484461474445e-05	6.641980275884056e-05	2.7693486988735888e-05	-2.3082939332417063e-05	-6.661750575944294e-05	1.919920108965537e-05	6.395977287035432e-06	-4.238322272288539e-05	-3.540183439372532e-05	-0.0001152495118241	-8.146493178894425e-05	-6.872971666268154e-05	0.000165758243059	-0.0001318459233588	0.0001090011849094	6.361893293237577e-05	7.325560431850929e-05	-0.0002370817556362	7.640424866436076e-05	-4.3308980699323934e-05	-4.936232763132837e-05	-6.33081358169758e-05	-0.0001205165086602	-0.0002168099463319	-7.870351892259059e-05	-5.7124035788999386e-05
TTLL7	-5.206397569813053e-05	-0.0002067065622686	-0.0002049585914259	0.0004894336913744	-0.0008376826629941	1.74062062061934e-05	0.0001829350481906	-8.783554324797669e-05	-8.285059217784624e-05	-9.590715302355834e-05	-8.809144753823273e-05	0.000115624995969	0.0001892096458026	7.815634036410009e-05	-3.510796135566303e-05	-0.0002000883652879	-0.0001110675251926	-8.740681745211066e-05	0.0021302287769098	-0.0002564607716928	-0.000179347441494	-0.0001574128537784	-1.5021123932731892e-05	0.0004748254809071	-0.0001369356348068	-0.0001683745821084	2.0612727078196924e-05	-0.0002999898004932	0.0014521494332744	-0.0002279781503663	3.7606997750700335e-06	-0.0004453792207435	6.365630093870369e-05	-0.0004222206558003	-7.607821140585892e-05	-9.927993231605294e-05
TTLL8	-1.2700209880118171e-05	-3.9575727939885846e-05	6.998942202299031e-05	-0.000106201308407	-0.0001219030720855	-6.5442012951575465e-06	-3.861371867980357e-05	-5.065861979273613e-05	8.876305332940311e-05	0.0003219316834219	6.8129859074901e-05	5.109275451099294e-05	8.623074803166755e-06	-7.105347394097188e-05	-0.000176961574986	-4.938331039731144e-05	-7.538026396099027e-05	-0.0001175347467838	6.52600125668202e-05	1.106906553331426e-05	-7.354042939027172e-05	-7.940922270391888e-05	0.0002244473804434	-9.191942099629456e-06	-1.7052296033266516e-06	0.0001270373383546	-3.704726577523056e-05	0.0004770958391033	0.000184915205338	-0.000299356317234	2.182284351282904e-05	7.376131269795655e-05	-1.137130998448758e-05	9.798257331626294e-05	-1.8248167386901925e-05	1.4552809220495604e-05
TTLL9	4.568934517555232e-05	-0.0001224757623103	9.768527151921236e-05	-7.066245953125822e-05	-0.0002198101291941	3.205914430842605e-05	-4.664585280154401e-06	0.0001221437622385	3.685922132692244e-05	-3.180040160631071e-05	7.733361478355149e-05	9.527857213177734e-05	5.382174992270369e-05	1.2580523527820657e-05	-1.4564791441886743e-05	-5.249083615763264e-05	-0.0001921280696492	6.160789630927475e-05	-6.472625305293339e-05	-7.555387797619649e-05	0.0001302739230705	4.496734483848515e-05	0.0002390812909251	-1.7737579194970695e-05	-0.0001802098484879	-0.0001885875377383	7.03172384528333e-05	-2.615074781650464e-05	0.0002191624180507	3.900267013145792e-06	-0.0001278350115971	2.232715344129433e-05	-0.0001357619800747	-0.0001249047623781	-0.0005809281960765	0.0060291156355144
TTN	0.0003077876334265	0.0010418581716109	-0.0001777889777135	0.0009980281469424	-0.0047973700634965	0.0006433622163326	0.0042877274980697	-0.0004947601749794	-0.0010310011857223	-0.0005475926587002	-0.0004265519853047	-0.0002972188846071	-0.0010465464658034	-0.0006167937823785	-0.0010065425118376	-0.0007794924229033	0.0006471783526687	0.0004928698698494	-0.0001449544963216	-0.0004383775969789	-0.0004608138843224	0.0051671727553386	-0.0003113500428491	-0.0006922227031514	-0.001087655818399	-0.0004682451222611	0.0007296086041062	0.0007880316676157	-0.0003153184437925	0.0002003107067718	-0.0001272707193457	-0.0013055955255701	-0.0002070739249004	-0.0004917772970617	2.814427272628125e-05	-0.0001816131197459
TTPA	-6.373717484307012e-06	7.579223855852181e-05	-6.606454898733893e-05	5.5132163386754775e-05	-0.0001974178254365	-7.0787882135016e-05	-1.6506155199539642e-05	-4.050632230490277e-05	5.042440094069117e-05	-2.644850609695679e-05	-1.4577680015906452e-05	4.333582602745925e-05	4.48458188962671e-05	1.726854988277508e-05	-0.0001144295110651	-5.188119729483045e-05	0.0001919297965807	1.150515753943828e-05	-1.1745857096344002e-05	-5.153713929303455e-05	-1.5450296783019617e-05	-3.145012281704868e-05	2.560018792298239e-06	-9.410042931439e-05	-1.1844912746626451e-05	0.0004193691831607	-4.723022172236404e-05	-7.462845534202822e-05	1.948404121119929e-05	0.0005395503400118	-0.0001122634498742	0.0002634643019536	0.0002656376000237	-0.0001760019181203	-3.070825949056573e-05	-9.945405639504774e-05
TTPAL	7.924858458733112e-05	-4.556439771881415e-05	0.0002153565356929	0.0002505107729838	-0.0013026748398488	7.839021874864161e-05	5.0923243978018046e-05	-5.627190331595851e-05	-1.2584605425597012e-05	0.0001920549509466	1.3152720669885703e-05	3.14492863501762e-05	5.028849813570939e-05	-5.0612833217936496e-05	8.764184894855703e-05	8.576021082451149e-05	-6.740935435145537e-05	2.2100870587246572e-05	-4.4810410671258826e-05	-0.0001448378885719	-1.4134601540910611e-06	8.565702817125955e-05	0.0001270144381348	-7.51829826875724e-05	2.671711901000142e-05	0.0003847099466087	7.89444513993753e-05	0.0005241975825864	2.8850892680681518e-05	0.0003499767565451	-0.0001519057785315	-0.0001443122893385	7.32162297902941e-05	0.0003187051282525	-4.025931791526644e-05	-0.000318930178049
TTR	-2.131817924231181e-05	-0.0001556706222939	3.8262484957061495e-05	-2.011095478570612e-05	-4.6880714417829865e-05	1.7376981980911127e-06	0.0001413298742956	4.105590080410651e-05	-2.660893709534144e-05	9.351482161507009e-05	2.008313460872421e-05	2.145284659482873e-05	-4.6035519753766016e-05	-2.4057581093535564e-05	0.0002488854471533	2.3480932706609936e-05	-5.232689199485202e-06	0.0001039954294287	-1.5359682669856517e-05	-6.101023811769566e-05	-0.0002095336124958	4.541355774410198e-05	0.0001512906023305	0.0001549885230469	0.0002676452543415	-0.000288306053603	-2.0030662635449227e-05	7.757070328889712e-06	-0.0001291676523739	2.2900883942845272e-05	-0.000257001476252	-0.0001034156726204	-8.597722306698819e-05	-0.0001657172778581	0.0001358427208994	-9.414807838294631e-05
TTTY1	1.7125602125975271e-06	6.045791003395626e-06	-2.3821804295110355e-05	-6.623133607506556e-06	5.239822231456596e-06	-5.032379880059274e-06	-6.297202229622843e-06	-1.2053827378154665e-05	-3.94267780255944e-05	-2.6570706562009836e-05	-4.860913838005096e-05	-4.945179692212432e-06	-1.506329873655595e-05	-9.388575231771737e-06	-9.91846619178986e-06	9.412861631555396e-06	-1.6305899231218053e-05	5.307913686564471e-05	2.8697237457019352e-05	-3.2617888501227456e-05	-3.488895092133945e-05	0.0001100539600647	0.0001287000697532	-2.51363149590054e-05	-7.848812970272412e-06	-7.83814483080288e-05	0.0001119549340642	4.4096509967985313e-05	4.119560175535711e-05	0.0002416412227927	-9.27884105583092e-05	-5.93461502526144e-05	-2.9585207700396184e-05	0.0002003892547391	-1.0715263108150293e-05	-2.947349499993237e-06
TTTY10	0.0004376206611778	-0.0001236386885895	-0.0004145321478029	0.0003188684559566	-0.0014965274151242	0.000336040391439	0.0006948289672317	-0.000216638740019	0.0005731977484169	-0.0001248274799199	0.000219693570878	5.746989795256543e-05	0.0004533220714137	-7.982948929036377e-05	-0.0002443221713436	5.204860190361057e-05	3.82169397384311e-05	0.0002368862808441	-0.0001234987222997	1.8779338295394808e-05	-0.0003667481296494	-0.0001329237953495	-0.0002531884707985	-6.731333581593395e-05	-0.0002573035688023	-0.0003819503645316	0.0001678026172406	-0.0008501671961078	0.0002277583622774	0.0003169428129321	-6.638914016950234e-05	-0.000151889030989	-2.718564230116483e-05	-0.0002728029290542	-0.0002395928776863	-0.0002496373032225
TTTY12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
