	1	2	3	4	5	6	7	8	9	10	11	12
SLC6A3	6.146943738463481e-05	4.619801357208041e-05	-1.6631368073270875e-05	-0.0002038117822109	-5.6461399480884326e-05	5.743799149224296e-06	2.3336750363326844e-05	-0.0001139345024928	0.0003046596820546	-5.094219276604087e-05	0.000397508803558	0.0002048425424434
SLC6A4	2.353346677966132e-05	-5.092214875608449e-05	-0.0001261965817839	-6.0243696730358295e-05	2.698781846405792e-05	3.405821683862772e-05	0.0002187232666101	7.84787791340602e-05	-0.0001207181057147	-1.5446893718581712e-05	8.587821842377724e-05	-4.9130843370978406e-05
SLC6A5	-4.349712988808379e-06	0.0002079074762697	0.0001188571279	-4.7312855608098325e-05	-0.000101430920365	4.2255358838484434e-05	-0.0001705662557316	-0.0001089942968586	4.977289940693005e-05	-7.868880547108884e-06	-0.0002479970387477	-4.7353790829402505e-05
SLC6A6	-0.0001200873351341	0.0004741068766971	-0.0007598832955305	-0.0010368671552572	0.0002932115133115	4.240341349167634e-05	0.0007327867203323	0.0002386192430206	5.484243216413086e-05	0.0003156173855547	-0.0001786150904905	0.0015068475506283
SLC6A7	-7.524409116317049e-05	1.6327235250506146e-05	-5.041923172991118e-05	-2.73018372328508e-05	8.876259215531704e-05	0.0001483622946645	0.0001840453613545	-0.0001547040772059	-0.0001113235721768	-6.638062465519774e-05	-0.0002183420125362	-0.0001024657676797
SLC6A8	-2.6512341245488816e-05	-6.19564378375076e-06	-7.836610349264207e-05	-2.942875213843174e-05	0.0001118932990842	-4.576370768989592e-05	2.49169087522915e-05	-3.4421684140199254e-07	-7.291774009402901e-05	-2.8717423609568087e-05	0.0001376041658965	-5.1750552427114725e-05
SLC6A9	7.684435662457382e-05	-3.802880782498819e-05	-4.67801849725888e-05	2.67715133903353e-05	4.432043852735684e-06	4.746962934204232e-05	-0.0001153809071142	8.557495411999552e-06	-6.155090611614642e-05	5.862486574003056e-05	-7.884337370206643e-05	-0.0001259206557133
SLC7A1	0.0003712603908963	-0.0002455508855912	-0.000894222243578	-0.00032487951513	-0.0001520145124865	0.0010053774046206	0.0005084533796772	-0.0001820033277431	0.0002399134108137	0.0001859279191362	-0.0002163970157234	2.612271529434113e-05
SLC7A10	-1.139601123661125e-05	0.0001681825789447	7.696549226945356e-05	-7.161648486301958e-05	-0.0001164700226638	-0.0001608532929436	1.3943216771741569e-05	6.86642433329051e-05	-1.041507226055184e-05	-1.2914301907788076e-05	-0.0001006733581346	-2.75303710672254e-05
SLC7A11	0.0014230686980391	-0.0005016792772994	-0.0012484829416745	0.0005695805270121	-0.0001840572305177	4.4802550408616825e-05	-8.346783114630687e-05	-0.0004513858128994	-0.000259185822719	-0.000175520252855	-6.236436642681706e-05	-0.0003756536113315
SLC7A13	-0.0001024665745015	-7.787114361754063e-05	-0.0001404417559174	0.0001030025825808	-4.766892553786614e-06	-3.829100385189715e-05	-1.0181043609763324e-05	0.0001996680807011	-8.381343125989712e-05	-3.20862768917205e-05	0.0006475737373194	0.0014970607887952
SLC7A14	9.137497131471736e-05	-0.000100549362766	5.448362071915787e-05	-0.0001164144908108	5.553862207763765e-05	-7.504313127326371e-05	-0.0001041485049858	0.0001502311835637	0.0002445752332043	-7.642609006965142e-05	-0.0002313823777834	2.3300161408416788e-05
SLC7A2	0.0001421502640066	-4.983251264839466e-05	4.145018984146577e-05	-0.000228544106998	-6.567940027439378e-05	3.474272245412778e-05	0.0001071209412701	7.847008276302846e-05	9.357313824837142e-05	-3.888137498719856e-05	-0.0003748745160934	-8.090636713199725e-05
SLC7A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC7A4	-0.0001171898893076	-2.5548476166479097e-05	-5.270840331133913e-05	0.0002621575938848	-1.1550571240587752e-05	5.066861174976327e-05	1.87826430558757e-05	-1.7565637041516332e-05	-2.965461556294672e-05	3.8107893444316813e-07	-5.236426270730754e-05	-4.5752917351605714e-05
SLC7A5	0.0010335427174728	-0.0004966045957955	-0.001496235977508	0.0005510626577033	-0.0001787308459272	0.0011004399650086	-0.0002594300777363	-0.0004345082989064	0.0001071350342213	-0.0004278796248807	-0.0002888944948376	-0.0004094493842561
SLC7A6	0.0009132234379581	-0.0004568790795214	-0.0007921208398414	0.000146802246947	0.0002623346011542	-4.182595629317921e-05	-0.0003443790062285	-0.0001797246472033	1.2965891539723876e-05	-0.0001211328473395	-0.0002576943532624	-0.0001437810988508
SLC7A6OS	0.0005127931352463	-0.0001968592515195	-0.0005730348088512	-0.0001091610442644	0.0004107292088412	-0.0001756395354531	-9.812109410762904e-05	-7.834103216563e-05	-0.0001550468095511	-0.0001339866554079	-7.065547364669164e-05	9.130947964971132e-05
SLC7A7	-0.0003055124560803	0.0018258359406071	-0.0004722053892999	-0.0011172877121191	-0.0004784754101936	-0.0008694997664589	0.0011240957340725	0.000204756994893	-0.0004675075675031	-0.0002917714247096	0.0013928833889554	-0.0004466470977348
SLC7A8	-9.405766287576718e-06	6.169584810639464e-05	-0.0002112428393489	-4.023778882318526e-05	0.0001739795038758	-2.626985395227256e-06	-1.751015207962654e-05	0.0001657562064713	-0.0001724466799248	-2.5725373682272856e-06	-0.000261819739281	-8.814637271234068e-05
SLC7A9	0.0001141018405901	-6.922355938360466e-05	-6.559645174296632e-05	-0.000170837640949	7.072620677041921e-05	-2.96145485774438e-06	2.6875535730306646e-05	8.804615294881767e-06	0.0003331693903962	-6.209613538033481e-05	-0.000127980291784	-0.0001622270868788
SLC8A1	-0.0006300954844249	-0.0003136740494038	-0.0010698072535426	-0.0022370645247879	0.0016940786886303	0.0008134961480116	0.0014239006456362	0.0018626320438657	-0.0006541992221646	-0.000190402840296	0.0006407368989895	-0.0003623254787511
SLC8A2	-1.3020525566347674e-05	-0.0002873637913852	-0.0005168077208687	-0.0001225522118052	-0.0001308764475465	0.0013857819220928	-6.56749853416716e-05	-4.932874002993894e-05	-0.0002734467525906	-0.0001311508975111	0.0016003621547077	-8.347457323857124e-05
SLC8A3	0.0003084400028869	-4.465235708659663e-05	-0.0001570339027312	-0.0003413446146173	2.766408111836534e-05	-1.719276631597975e-05	-4.8417105589749815e-05	0.0001438917233975	-6.45659352624207e-05	-4.6308818267237765e-05	4.228675606609481e-05	-0.0001296813071619
SLC8B1	0.000523755740369	-6.012460255816184e-05	-0.0006831891301055	-0.0007281472727914	0.0002754121166117	0.0002532140359306	0.0002156743946948	-0.000262722906693	0.0008101323628388	0.0001001980502274	-0.0006476725031516	-0.000242239531741
SLC9A1	4.07228307821868e-05	0.0002904722658942	-0.0006972346745652	-0.0008123285505784	2.2783636082772827e-05	0.0014219359153043	-0.0001600831499936	-0.0001561050298084	8.520630207187126e-05	-9.326680109467e-05	0.0002723925793931	-5.9895592182941376e-06
SLC9A2	0.0001692159245242	4.48992869742375e-06	4.713117326634278e-05	-0.0002947306764961	-8.821729341154932e-05	3.920191409049602e-05	-4.122441007671942e-05	-7.57847356381337e-05	-2.4899088518900455e-05	1.6136985586113742e-05	0.0002533944466714	-7.335010851151316e-05
SLC9A3	-3.993443473173214e-05	-6.929613069264511e-05	-0.0001919679550632	-5.067877694601639e-05	5.360464823436603e-05	0.0002405599333914	8.123820498832338e-05	0.0001671787928287	-5.226284663223678e-06	-4.817211475623919e-05	-0.0001874676226191	4.887143559020007e-05
SLC9A3R1	-5.952407564776462e-05	0.0007656430035427	-0.000440744200256	1.3799977492854993e-05	-0.0001367983891501	0.0001750540544226	-0.0003889869589547	-0.0001320045744101	0.0005055308986244	-0.0006294271398667	-0.0004859393399495	0.0002004975368677
SLC9A3R2	-0.0002804372716068	0.000153481240849	-9.039998471462404e-05	0.0008336372117027	-0.0002008811253002	-0.0001297419237276	8.19453458256811e-05	-4.5044849426333495e-05	-0.0002616144575729	-0.0001315608626166	9.263819346190876e-06	-0.0001835284215293
SLC9A4	6.747861174288932e-05	-8.06511952803092e-05	4.0064928334407205e-05	-0.000158354268644	-3.268101891622548e-05	0.0001798214897016	0.0001838842304091	-0.0001536063381999	-2.194070593787165e-05	-4.686498684085105e-05	2.912545593970721e-05	4.45637795287087e-05
SLC9A5	0.0002580488244092	-0.0001291559655401	-0.0001755615199849	-0.000195786763445	-2.965146897654883e-05	0.0001205158080753	6.611630477272904e-05	0.0001039351622616	-0.0001192937789306	0.0001327067031261	3.060988476909311e-06	-0.0001358598064394
SLC9A6	0.0003634722154089	-2.3814516238719564e-06	-0.0007886548295017	-0.0003497838861781	0.000413449797544	0.000172080695413	-0.0002814211259389	0.0002916417277652	0.0001252149873361	-1.7732685513298815e-05	1.6654829290154868e-05	-0.0002762316612198
SLC9A7	0.0015598798619777	-0.0010058695270352	-0.0011899045287699	-0.0004012856980946	0.0006685397122142	-0.0001824053208253	0.0001971769361895	-0.0003174294470632	-0.0004197593411207	0.0003878139195369	-9.829370817157992e-05	0.0005894353828311
SLC9A8	0.0001980603392793	4.753710460708683e-05	-0.0011544970794605	-0.0010460083410357	0.0002753858269541	0.0010853728691223	0.0004369709243893	0.0005715298654861	-0.0003262906435855	-0.0002063213234536	0.0003903248661715	0.0004334063334045
SLC9A9	-0.0004565031509867	0.0006198639193986	-0.000982029435309	-0.0017882128748433	0.001348605864326	0.0004719611207234	0.0003934983902295	-0.0006012248933496	0.0003762039873248	0.002117705827777	-0.0002590002054811	-0.0001363065303616
SLC9B1	0.0003692633171301	-0.0001936813365445	-0.0004138895311213	0.0004998283433423	3.634429032692106e-05	-6.5615584320886e-06	-2.748036780127772e-05	-0.0002437947221727	-0.0003303258492325	-9.591677100569522e-05	-9.944067223412038e-05	-0.0002804116714976
SLC9B2	0.0002965321332653	-0.0002556811760747	-0.000490103985737	0.0005107924472177	7.20211645243186e-05	4.030058173477925e-05	-9.012175691546012e-05	-0.0001889234160225	-0.0001190365452732	7.39810544959774e-05	-5.8967894909814994e-05	-9.259765954241968e-05
SLC9C1	0.0001306173459357	-0.0001008149580326	-0.0002120147366993	-0.0001517720271883	-1.2303001568132093e-05	0.000321649168642	-8.725235112170862e-05	0.0001235072978213	0.0002024880170885	1.3767928904425327e-05	-0.0001674089401988	-0.0001760609120001
SLC9C2	0.000741527515762	-0.0002736533423412	-0.0005699589327724	0.0003395328022096	-3.564997377547525e-05	-8.277684551015715e-05	-0.0001138458103257	-0.0002158308894731	-0.0003593612318947	-0.0001394567449204	0.000115152613842	-0.0002655464797232
SLCO1A2	0.0001198780730767	-1.720201975410245e-05	1.5907665562194057e-05	-0.0001837404497889	4.69878345053536e-05	0.0001003074189832	-3.731404251925134e-05	-0.0001093177360284	-5.4918866507834925e-05	-5.7911601137176544e-05	6.767558231092881e-05	-3.5720222205948645e-05
SLCO1B1	-7.987280020987115e-05	-4.458564178537939e-05	-8.802653705998961e-05	6.599678162062484e-05	0.0001026365749637	-9.388011255590867e-05	-1.87644022444137e-05	0.0002197412251962	-3.714790801707306e-05	7.313716745352715e-05	-6.702660075676826e-05	-2.407053848486599e-06
SLCO1B3	-6.945172439701245e-05	-2.058755276123516e-05	-9.920207303772812e-05	2.1865039038450635e-05	6.640338401367239e-05	0.0001311346674742	0.0001122321135547	-8.78504010342195e-05	8.161701058867126e-05	-4.6736126082502966e-05	-0.0001231491987855	5.449947342561776e-05
SLCO1B7	0.0001846852562605	-1.290924621490195e-05	-1.2691970752840354e-05	-0.0002273207286117	-1.6039539672400193e-05	-3.533389123395919e-05	-9.836623409146282e-05	-5.006497523219599e-05	0.0002717111231229	-4.376512209465184e-05	0.0003590827841824	1.883888947296185e-05
SLCO1C1	5.505659652533991e-05	4.931039369279266e-05	2.1144622588021664e-05	-9.475616182718448e-05	0.0001308271557567	-9.328824762274348e-05	1.24085507080812e-05	-0.0001870627918048	-7.126121178814265e-05	-2.151796603862223e-05	-0.0001811468085691	3.253698312705184e-05
SLCO2A1	2.4130575170221138e-05	-4.279270557392202e-05	-0.0001043763306587	-6.674251404791405e-05	0.0001100064600972	5.917130708192114e-05	-3.055557741385611e-05	3.2576918578373096e-05	-8.059356243023755e-06	-2.8613030154166052e-05	0.0001698079064134	-3.661690748616879e-05
SLCO2B1	-1.407258489246777e-05	-0.0001528680287978	-0.0001356027029723	-1.4987449625742451e-05	-5.718606848847661e-06	0.0001812030394291	0.0004212578459938	-1.3481989083955745e-05	-0.0001437604066368	3.361829384510357e-05	-0.0002258523620642	-4.993218096421341e-05
SLCO3A1	-0.000528850908133	0.0006825932973295	-0.00212287226532	-0.0016890722787017	0.0005833844073432	0.0006054768844916	0.0003927008480502	0.0042012989943554	-0.0012355478134017	3.974800523370678e-05	4.368217406767692e-05	-0.000210201077956
SLCO4A1	-9.596489053213509e-05	-9.495775559564026e-05	9.72077234637301e-06	4.8558456186529285e-05	5.304732556362059e-05	-7.552427471705624e-06	0.0001004799628226	6.586881666978941e-05	-7.747822151413316e-05	0.0001517784060831	-0.0001172704852195	9.016919601126696e-05
SLCO4C1	2.418886698501144e-05	0.0001484864431946	-0.0002420078207612	0.0002756050244039	0.0001868818314996	-0.0001233687108176	-0.0002408841490823	-0.0001100621147212	1.6416082844331465e-05	-0.0001145675227094	-0.0004957861751542	2.8845546945516868e-05
SLCO5A1	-0.0001391995656047	-1.6190008037749752e-05	-0.0003214497519731	-0.0002507049440937	-0.0002389349667055	-4.5203861321325495e-05	-0.0001043486324388	-0.0001426561558331	-0.0002496713092586	0.0008660773779156	-6.278929430754783e-05	0.0109700192215164
SLCO6A1	7.803745886971444e-05	-1.198628286959073e-05	1.5632415070335804e-05	6.288317150336594e-05	-2.5015074961744254e-05	2.999739153297489e-06	-6.27846582070499e-05	-0.0001035261371894	3.495741245048496e-05	-4.18408928126913e-05	-0.0001554697991875	3.5632345456632295e-05
SLF1	0.0003358012565374	-0.0001690760818192	-0.0005975704140287	-0.0005239025249994	0.000508186855933	0.0002885158059144	-0.0001269220261826	0.0001943312186032	-0.0003932626850285	-8.050645154166039e-05	0.0001570342809943	0.0008585336788786
SLF2	0.0005562834788565	-4.709919971319606e-05	-0.0007350121259292	-0.0002915243909624	0.0006551276507149	-0.0004280334556118	-0.0002647137699346	0.0001199704910829	3.685735918432947e-05	-0.0001348007264325	3.954042448144541e-05	-7.040394423155806e-05
SLFN11	0.0004464317844245	-1.23424691879686e-06	-0.0008429006620347	0.0001982664103766	0.0001586853204049	0.0002140968104891	0.0004249981946714	-0.0002047514067384	-0.000559674389454	-0.0004115893969435	-0.0003377734400027	-0.0002339652041317
SLFN12	-0.0002024263724658	0.0003757639040877	0.0001248540113142	-0.0006093290630642	0.0004039179314472	-0.0001880903953875	-6.427539405714476e-06	-0.0001562344765999	-0.000374585156378	-7.074191476581586e-05	0.0011873027236255	-0.0003503712310007
SLFN12L	-0.0001706758297028	-7.671142779998438e-06	-0.0002739493280161	-4.469455298671058e-05	0.00016854416394	2.5954889884806057e-05	-0.0002477166822776	1.0672355027754473e-05	-6.05319780061739e-05	-0.0001654784969633	6.610348035296831e-05	0.0053382211711767
SLFN13	-7.327296353996765e-05	-0.0001514903913201	0.0003080340914118	-0.0001597052541322	3.676591424783519e-05	5.011839019454218e-05	-0.0002123728410574	2.6176841191522534e-05	-5.802657639953757e-05	0.0004944480501861	0.0003166000131642	0.0001175787977567
SLFN14	-6.1916781220349e-05	-7.655149079083287e-05	-3.904414526238042e-05	8.7888304712646e-05	-5.860277983281805e-05	-2.984198795392559e-05	-2.540532765925128e-05	0.0001221343498762	4.922977178905916e-05	0.0001504388126812	0.0006842949891512	-1.8964666241736093e-05
SLFN5	-0.0002342668235931	0.0002537094130309	-0.0002819312408456	-0.0006827763834197	0.0002141899879855	-0.0001199079036547	0.0003538714513591	-0.0002001334940546	-0.0003610310359013	-0.0001612589735834	0.0042406393348807	0.0013868070772336
SLFNL1	0.0002359171693065	-0.0002202603533498	0.0001599918874287	7.688685609371577e-05	-0.0001494096647803	0.0003044174475021	-0.000135633258663	-0.0003125307211236	-6.48307395377228e-05	-2.4800685479621307e-05	-0.0005975114199943	-0.0001028556403356
SLIRP	-0.0001751697847133	-3.61224166421376e-05	0.0004565548442786	0.0003920842541094	-6.875321891993961e-05	-0.0004100953817046	-9.426197849544894e-05	-0.0002989577902424	0.0002221222065112	9.092219565196248e-05	-9.314522738379024e-05	0.0003040973872612
SLIT1	0.0001044000884483	-9.129894457441576e-05	-0.0002190112443544	0.0002602421998748	-4.727674991307072e-05	1.7905441145152877e-05	7.615184343634672e-06	1.2212960252833431e-05	-2.242711480241768e-05	9.451290424186146e-06	1.690153487268295e-05	-0.0002248637107388
SLIT2	6.308242029404022e-05	-6.385336662211861e-05	-7.879001496361225e-05	0.0001009128493632	1.6668148005438055e-05	1.871017549761648e-05	-1.226056401557169e-06	1.6242459725017208e-05	-0.0001496840538619	-4.138076901203974e-05	-7.0888444424701e-05	-6.478779562577378e-05
SLIT3	-6.180437023546154e-05	-2.720721068285941e-05	-9.120300805766149e-05	0.0002009929413275	2.3063433257547605e-05	-8.143665292687709e-05	-2.71326581390158e-05	-4.2555032561045096e-05	7.674211272758965e-06	8.831304688334552e-05	0.0004725132166423	0.0004017762963279
SLITRK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLITRK3	-1.5768352429883825e-05	0.0002519290541668	-9.805471203602288e-05	-2.291910286477444e-05	6.163688294375986e-05	-2.518213595790298e-06	7.470175122839265e-05	-0.0003382672037939	6.084062490301678e-06	-9.526557917187896e-06	-0.0004001927041494	-6.469252783824412e-05
SLITRK4	-0.0001293334901636	0.0005718738375861	-0.0003217947712281	-0.0003705739429793	0.000356664501592	-0.0004471816773034	0.0001766340879709	0.0002214968869192	-0.0001803163588832	-0.0001581120870618	-0.0003635020444993	-0.0001569061499072
SLITRK5	0.000829790831836	-0.0002642599625263	-0.0005732027621861	0.00018380943114	-0.0001036848457184	0.0001055009164231	-0.0001245547131391	-0.0001976282583755	-0.0004203579080311	-0.0001555978330829	-0.0001733242757276	-0.0001946068539193
SLITRK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLK	0.0002920320275307	5.12785260605677e-05	-0.0006758005643545	-0.0004500936357885	0.0005292946278042	-0.0002906362708432	-0.000314364953403	0.0008956912498297	-0.0003156799045679	6.095300546369844e-05	0.0001187857635085	-0.0005494815513849
SLMAP	0.0009316368326234	0.0002163595846991	-0.0017038706232444	-0.0012638870707207	0.0004788616825175	0.0006108464835185	5.092923425999286e-06	0.0003802975070679	0.0001088522407195	-0.0001113677322723	-0.000788202765515	0.000689341173168
SLN	4.9198427412468616e-05	-1.517076001071243e-06	-8.072949602824877e-05	5.409573022736714e-05	1.5158153784986405e-05	-2.3202265699125526e-06	-2.113678771537071e-05	1.131972034240796e-05	-8.360519791274087e-05	-1.512625841387633e-05	-6.610287976794823e-05	-1.881313670694279e-05
SLPI	-1.6570937356519812e-05	0.0002385465308967	9.82171423551845e-05	-8.322046350161082e-05	-7.98314328518958e-05	-6.0279785532889926e-05	-0.0002039142231775	-0.0001117580756462	-7.551104060747084e-05	-2.7622852067013088e-05	0.0005305635373505	0.0001554580967043
SLTM	0.0002746433956977	0.000163915846768	-0.0008653551007287	0.0001731710471164	0.0003335938827993	-0.0001991273269365	-0.000346339870763	-3.183737922490358e-05	0.0001513552400573	5.415166329492195e-05	-0.0001524629396382	0.0006892008541634
SLU7	1.7379049768396057e-05	-0.0001688224050792	5.287420066100836e-05	0.0006528785971995	1.2951744050876696e-05	-0.0002445655586384	-7.914125059830915e-05	-4.602117946284961e-05	-0.0004041565999154	-0.0001115229702606	-4.413396176489873e-05	5.328032746642513e-05
SLURP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLX1A	1.1048327046749276e-05	9.727399256188362e-05	5.127485846582775e-05	-0.0001386500076095	5.349677728201914e-06	-0.0001779124881307	6.097375262507964e-05	-0.0001356889039302	0.0001100001714925	-3.186202369455069e-05	8.515857672534721e-05	0.000873773098032
SLX1B	1.4952745769727386e-05	8.635322007017384e-05	0.0002839965568263	-6.98500343466735e-05	-0.0001185382627598	-0.0003370953760656	-3.964678314147568e-05	0.0001996973007427	6.762815922029053e-05	2.920793404732039e-05	-0.0002407951507049	-2.618721320623368e-05
SLX4	-1.5188689616443874e-05	-1.5107476284773327e-05	-0.0002166997875593	-0.0002743159412387	0.0003729217130847	-0.0001433598169805	2.0187534026676685e-05	0.000155145057168	-0.0001638140064382	0.0001897963463425	0.0004464442887647	-3.5639376416344306e-06
SLX4IP	0.0005251654884167	-6.285913716128736e-05	-0.000634868296109	-0.0001054258067787	0.0007742645935291	-0.0002051128564968	-0.0002904763903681	-0.0005022856472711	2.2969458478071863e-05	-0.0002736605959768	-0.0002588552494547	-0.000401616543152
SMAD1	-0.0001511951249307	0.0005517673645878	-0.0006253429223652	-0.0007864770126265	0.0005245369217599	0.0003197640956783	-0.0001885871187475	0.0001838274192488	-0.0002817680944472	-0.0001214970989152	0.0009865823041565	-0.0003373151193356
SMAD2	0.000568018099143	2.380406620847728e-05	-0.0015318393011063	-0.0009384212610855	0.0014525889851441	-0.0001718685572626	-0.0002573620297597	0.0002335313750017	1.2101084598597155e-06	-0.000183496095183	7.539573702394287e-05	0.0006322975429953
SMAD3	0.0004580776754759	-0.0006321888244237	-0.0018494712150111	-0.0011069781243407	0.000413110224031	0.0008282822438345	0.0015780432624537	0.0014099395184849	-0.0001653126858156	-0.0002338804031818	0.0002912663635515	7.916787697512617e-05
SMAD4	0.0004712598118655	4.797756965303936e-05	-0.0008759856421307	-0.0003072587443282	0.0005120478784712	-0.0002357503438788	-0.0002802139172151	0.0001870521372362	-7.317717583007235e-05	-0.0001943208153802	-0.0001011253625642	0.0004264693295692
SMAD5	0.0003463353416606	1.7579960147321284e-05	-0.0007203120093214	-0.0002093437627385	0.0006999590381848	-0.0001879134712597	-0.0002268868145237	2.306858967154073e-06	-2.5861501154950972e-05	-0.0002666333399215	-1.5215537111066577e-05	-0.0002427878316232
SMAD6	-0.0001008080205874	0.0001956781433653	-0.0001735963877248	-0.0002875227765688	0.000273021857334	-6.9805798494325736e-06	6.808146266973027e-05	0.0001288058500028	-7.326110876584369e-05	-5.994410803610447e-05	-0.0003514321259717	-0.0001011099627614
SMAD7	-0.0001448209175816	-6.0432094534202535e-05	-0.0002864045482936	-0.0005217016511355	2.4070679241876413e-05	0.0002310002791053	0.0006117637869968	0.0004418014111037	0.0002727299390572	4.1317080903373096e-05	3.095640327967991e-05	0.0004756902659912
SMAD9	0.0001357921996207	-3.5408722240742246e-05	-7.849262772046459e-05	-2.174171012202214e-05	7.812051364261222e-07	9.785986185395436e-05	4.584771977951604e-05	-4.196170812300029e-05	1.690014302277623e-05	-5.891071174362152e-05	-0.0003234319440105	-0.0001420990933447
SMAGP	-2.704026454286328e-05	-9.649799221375496e-06	9.855599969135266e-05	-0.0001871347757371	4.525358888877785e-05	0.0001198304636201	-0.0001804232643366	0.0001430186704352	4.306387590971824e-05	-1.746780456736801e-07	-0.0001491099102235	0.0005474312161119
SMAP1	0.0005466388799994	0.0001452252856224	-0.0008554340301233	-0.0009591940636919	0.0005427631236761	0.0003115176132545	-0.0002581398777085	-1.574813083287543e-05	-0.0001620458543954	-0.0001443651044495	0.0004379498098317	0.0007561991839886
SMAP2	-0.000273872682625	0.0003424137926479	1.80751053019431e-06	-0.0019034261353383	0.0013327354035353	8.280255926844661e-05	0.0011327948351523	-0.000373939508327	-0.000681919539033	-0.0008349700629165	0.0006880162812401	0.0001571585332989
SMARCA1	0.0001687740489534	-7.159936779884927e-05	-0.0002268695013335	8.703306721879911e-05	-3.4784171514392706e-05	0.0001128073176468	-4.4370058278223166e-05	-9.50825394379008e-05	-9.817906607323472e-05	3.5454262358380887e-05	-9.628279387626929e-05	-0.0001346938848953
SMARCA2	0.0003209843537373	-0.0004645274830378	-0.0009930881917999	-0.0011676857318362	0.001108442813852	0.0013975172618274	-0.0005486458850806	-0.0003243340600344	0.0005942220846786	0.000136809846547	-0.0001330994011621	0.0012252978206457
SMARCA4	0.000134058838762	2.848808406174705e-05	-0.0009358557813763	-0.0007619344362185	0.0007508189816881	0.0003110671947746	-0.0001803793140498	0.0003364762813966	0.0005340399033379	1.970757403435084e-05	-8.771889294834457e-05	0.0004236922403819
SMARCA5	0.0003381360766161	-0.0003583308897281	-0.0009031904743691	0.0004889739024416	0.0002905600167203	0.0002471040362006	-0.0002149539840823	-0.0003724771488904	9.259747441706823e-05	0.0003091936790655	0.0007111521195972	0.0004680513175503
SMARCAD1	0.0004886578228164	-0.0002141819422827	-0.0006870285381656	0.0001814218415383	0.0003959764341897	-0.0002124705389997	-0.000116175304581	-0.0002464489026228	4.9883897497724e-05	-8.340035087776464e-05	-0.0004891605736658	0.0004681305297907
SMARCAL1	0.0008475212434294	-0.0002100007181008	-0.0008095973430206	-0.0001464505432447	0.0003469986261946	-0.0002779027442498	-0.0002717594539872	-8.175139381020917e-05	0.0002099455314245	-0.0001662567412592	-0.0001530981250505	0.0005420127651264
SMARCB1	0.0003105443057539	-0.0004161664214339	-0.0007541929320832	0.0014929723501165	-5.290131841098963e-06	-0.0001943510793175	-0.0002179634249282	-0.0002346793314117	-0.0002426348612041	-0.0002225198750103	-7.614559116883023e-05	0.0006871569965374
SMARCC1	0.0006952442848248	-0.0003962433503492	-0.0013371153617216	-0.0011237809694331	0.0009682042150761	0.000639149278221	-5.001515140234535e-07	7.113818525267347e-05	0.0004844787716484	0.0002576337021561	-0.0005529120239603	0.0002517898360996
SMARCC2	-0.000142188521303	9.25229888233908e-05	3.383595420816873e-06	0.0001101516933926	8.751577620096713e-05	7.40968154066358e-05	-0.0001735730280076	-0.0002844606963915	0.0002050493045497	-4.448504044267691e-06	0.0001207623445682	1.916873459265495e-05
SMARCD1	9.976906083955736e-05	-0.0001806750603415	-0.0001338502722621	0.0002704212852853	-1.369317879219461e-05	4.28802784756586e-05	-0.0001475463581077	0.0001207759238261	5.4784183134625855e-05	-6.941734173747141e-06	-8.097375002936277e-05	-0.0002900248688993
SMARCD2	-0.0001503763095592	0.0003223683870802	0.0004809124929384	-0.0001495581275894	-4.183268703830003e-05	-0.0004891785986557	-0.0001832790713424	-4.831880007385138e-05	-4.735567590168099e-05	6.067737767307053e-07	-5.551839826595936e-05	-1.1309346738331067e-05
SMARCD3	-0.000208119169852	0.0009884518823048	-0.0005610359641322	-0.0006819104233265	4.121496793001619e-05	0.0003097602869034	-9.16331732342084e-05	0.0001873916228765	-0.0002795062044837	-0.0002407034342085	0.0001528789858447	-0.0001911549150184
SMARCE1	-0.0001426394023093	-0.0003054286048022	-1.7626905701865716e-05	0.0012912828703065	2.6222531348734875e-05	-0.0002029909912376	-0.0003298267312211	-0.0002468414628441	0.0001898426104683	-0.0002485582127563	-0.0001329838303863	0.0003648257874886
SMC1A	0.0001744818442165	-0.0001196753034151	-0.0004969753137324	-0.000283270309634	0.0006116066749013	6.14137669760407e-05	-0.0001082349310876	4.468701438938433e-05	1.4547496413224508e-05	-0.0001714364178236	0.0004972698337804	-0.0002663351768746
SMC1B	-7.974170214036214e-05	-0.0002869108854855	-0.0001078373462694	-0.0004180811244814	0.0004751993811215	0.0005291718222963	-0.0004135399374634	-8.158877421240264e-06	0.0011238969590058	-0.0001190721644413	-0.0002349118420234	-0.0002455676613825
SMC2	-3.8705939967354274e-05	-0.0002593074376015	4.553181916023806e-05	0.000643288093103	0.000105535853484	-0.0001588461022759	0.0001650639814993	-0.0002758622628443	2.663082455213191e-05	-0.0001320241492396	-4.3960898216494936e-05	-0.0003145548516003
